"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4194,-0.0043059,-0.0023965,-0.0031571
4195,-0.0043413,-0.0023534,-0.0031054
4306,-0.004264,-0.0024886,-0.0031544
4307,-0.0043006,-0.0024467,-0.0031005
4308,-0.0043364,-0.0024024,-0.0030483
4309,-0.0043714,-0.002356,-0.0029974
4420,-0.0042583,-0.0025379,-0.003098
4421,-0.0042958,-0.0024955,-0.0030442
4422,-0.0043319,-0.0024507,-0.0029915
4537,-0.0042901,-0.0025427,-0.0029875
5733,-0.0041943,-0.0030243,-0.0024044
5853,-0.0041053,-0.0031631,-0.0024602
5854,-0.0041453,-0.0031191,-0.0024015
5855,-0.0041832,-0.0030737,-0.0023432
5976,-0.0040913,-0.0032107,-0.0023979
5977,-0.004132,-0.0031672,-0.0023394
7231,-0.0039042,-0.0037069,-0.001858
7232,-0.003945,-0.0036692,-0.0017908
7233,-0.0039854,-0.0036292,-0.0017251
7359,-0.003888,-0.0037508,-0.0017966
7360,-0.0039288,-0.0037128,-0.0017288
7361,-0.0039694,-0.0036723,-0.0016625
7489,-0.0039119,-0.0037563,-0.0016664
7693,-0.004349,0.0015009,0.0015306
7694,-0.0043515,0.0015775,0.0015653
7695,-0.0043534,0.0016551,0.001599
7821,-0.0042902,0.0013903,0.0015566
7822,-0.0042949,0.0014652,0.0015933
7823,-0.0042987,0.0015413,0.001629
7824,-0.0043014,0.0016186,0.0016635
7953,-0.0042366,0.00143,0.0016531
7954,-0.0042416,0.0015057,0.0016896
7955,-0.004246,0.0015827,0.0017251
8797,-0.003579,-0.0042473,-0.0012844
8798,-0.003616,-0.0042117,-0.0012114
8799,-0.0036518,-0.0041751,-0.0011388
8800,-0.0036872,-0.0041382,-0.0010666
8884,-0.0038228,0.0020088,0.0023665
8885,-0.0038221,0.0020928,0.0023957
8886,-0.0038195,0.0021771,0.0024227
8930,-0.0035422,-0.0042898,-0.0012427
8931,-0.0035783,-0.0042551,-0.001168
8932,-0.0036135,-0.004219,-0.0010939
8933,-0.0036485,-0.0041821,-0.0010204
9017,-0.003752,0.0019821,0.0024122
9018,-0.0037522,0.002066,0.0024423
9019,-0.0037508,0.0021501,0.0024704
9064,-0.0035038,-0.0043319,-0.0012016
9065,-0.003539,-0.0042984,-0.0011258
9066,-0.0035738,-0.0042631,-0.0010509
9067,-0.0036085,-0.0042262,-0.00097695
9199,-0.003499,-0.0043413,-0.001085
10244,-0.0030673,0.002283,0.0029146
10364,-0.0028472,0.00094065,0.0022431
10370,-0.0028415,0.0014696,0.0022994
10371,-0.0028582,0.0015165,0.0023687
10381,-0.0029802,0.0021836,0.0029025
10382,-0.0029863,0.0022642,0.002941
10383,-0.0029915,0.0023455,0.0029775
10428,-0.003029,-0.004696,-0.00074359
10429,-0.0030549,-0.0046577,-0.00066722
10502,-0.0027707,0.00091771,0.0022826
10503,-0.002753,0.0010173,0.0022547
10508,-0.0027548,0.0014695,0.0023022
10509,-0.0027704,0.0015181,0.0023695
10510,-0.0027886,0.0015599,0.0024441
10520,-0.0029045,0.002246,0.0029651
10567,-0.0029413,-0.0047685,-0.00078478
10568,-0.0029655,-0.0047316,-0.0007073
10569,-0.0029898,-0.0046926,-0.00063085
10570,-0.0030135,-0.0046519,-0.00055491
10643,-0.002674,0.00099386,0.0022863
10649,-0.002682,0.0015179,0.0023687
10707,-0.0028778,-0.0048044,-0.00075095
10708,-0.0029009,-0.0047668,-0.00067321
10709,-0.0029238,-0.0047277,-0.0005961
10710,-0.0029462,-0.0046867,-0.00051971
10848,-0.0028349,-0.0048019,-0.00064051
10849,-0.0028569,-0.0047628,-0.00056294
11486,-0.00217,0.00087811,0.0023732
11487,-0.0021527,0.0009765,0.0023358
11488,-0.0021391,0.0010768,0.0023064
11493,-0.0021548,0.0015297,0.0023829
11628,-0.0020671,0.00095663,0.002341
11629,-0.0020532,0.0010565,0.0023092
11634,-0.0020655,0.001511,0.0023782
11635,-0.0020828,0.0015627,0.0024562
11980,-0.0022834,-0.0049893,-0.00024826
11981,-0.0022965,-0.0049402,-0.00016952
12070,-0.0019899,0.0020854,0.0031294
12071,-0.0020012,0.0021605,0.0031868
12072,-0.0020109,0.0022392,0.0032381
12121,-0.0021807,-0.0051178,-0.0003806
12122,-0.0021941,-0.0050748,-0.00029701
12123,-0.0022067,-0.0050285,-0.0002156
12124,-0.0022183,-0.004978,-0.00013687
12213,-0.0019081,0.0020733,0.0031398
12214,-0.0019196,0.0021477,0.0031984
12215,-0.0019291,0.0022262,0.0032505
12265,-0.0021184,-0.0051177,-0.00026275
12266,-0.0021297,-0.0050705,-0.00018098
12267,-0.0021398,-0.0050185,-0.00010202
12357,-0.0018379,0.0021363,0.0032087
13740,-0.0012124,-0.0025136,0.0021278
13741,-0.0012054,-0.0024193,0.002177
13868,-0.0011234,-0.003688,0.0011013
13869,-0.0011307,-0.0035692,0.0010783
13885,-0.0011249,-0.0025487,0.0021779
13936,-0.00093711,0.0018291,0.0032207
13937,-0.00094551,0.0019043,0.0032742
13991,-0.001102,-0.005702,9.12e-05
13992,-0.001103,-0.0056508,0.0001817
13993,-0.0011028,-0.0055948,0.00026824
14013,-0.0010282,-0.0037442,0.0011589
14014,-0.0010317,-0.003626,0.0011408
14080,-0.00084887,0.0017316,0.0031829
14081,-0.00085767,0.0018072,0.0032357
14082,-0.00086547,0.0018832,0.0032873
14083,-0.00087229,0.0019602,0.0033373
14138,-0.0010038,-0.0056978,0.00019439
14227,-0.00077854,0.0017834,0.0032507
14228,-0.00078568,0.0018604,0.0033003
14375,-0.00071157,0.0019139,0.0033594
14611,-0.00062041,-0.0027952,0.0019417
14612,-0.00063254,-0.0027889,0.0021202
14742,-0.00053361,-0.0041072,0.001321
14743,-0.00053344,-0.0040102,0.0013569
14747,-0.00052013,-0.0035136,0.0012856
14748,-0.00051347,-0.0033812,0.0012283
14758,-0.00053493,-0.0027902,0.0021005
14889,-0.00042908,-0.0040601,0.0013709
14894,-0.00041918,-0.0034337,0.0012694
15461,-3.1232e-05,-0.0059009,0.00037715
15462,-3.1896e-05,-0.0058551,0.00046304
15495,-5.2493e-05,-0.0027946,0.0020339
15496,-5.4265e-05,-0.0028085,0.0022367
15528,-8.6094e-05,-0.00024301,0.003498
15529,-8.3142e-05,-0.00015859,0.0034495
15535,-7.3571e-05,0.00036548,0.0031988
15536,-7.3627e-05,0.00045775,0.0031731
15537,-7.4334e-05,0.00054977,0.0031527
15608,8.5391e-05,-0.0059605,0.00024631
15609,8.5545e-05,-0.0059228,0.00033628
15610,8.5802e-05,-0.0058799,0.00042261
15611,8.649e-05,-0.0058317,0.00050579
15633,6.7997e-05,-0.0036017,0.0013552
15644,4.7033e-05,-0.0028028,0.0021462
15676,9.2365e-06,-0.00028261,0.003526
15677,9.1706e-06,-0.00019816,0.0034778
15683,7.8038e-06,0.00031961,0.0032175
15684,7.3833e-06,0.00041134,0.0031896
15685,7.0513e-06,0.00050313,0.0031666
15756,0.00020105,-0.0059384,0.00028669
15757,0.00020242,-0.0058979,0.00037531
15758,0.00020393,-0.0058526,0.00046096
15780,0.00016697,-0.003684,0.0013837
15781,0.00016458,-0.0035282,0.0013213
15832,8.8341e-05,0.00045708,0.0031724
16508,0.00068272,-0.0041135,0.0013175
16509,0.00068375,-0.0040132,0.0013459
16512,0.00067188,-0.0036383,0.0013074
16513,0.00066038,-0.0035021,0.0012594
16524,0.00061726,-0.0027926,0.0020781
16525,0.0006373,-0.0027736,0.0022341
16658,0.00077213,-0.0035733,0.0012666
16670,0.00071376,-0.0027888,0.002094
16671,0.00073489,-0.0027604,0.0022322
16816,0.00081221,-0.0027818,0.0020981
