"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4308,-0.0043286,-0.0025065,-0.0030647
4309,-0.004365,-0.0024533,-0.003018
4422,-0.004324,-0.0025544,-0.0030028
4423,-0.0043603,-0.0025013,-0.0029555
4424,-0.0043967,-0.0024453,-0.0029096
4425,-0.0044328,-0.0023877,-0.002866
4537,-0.0042812,-0.0026519,-0.0029883
4538,-0.0043189,-0.0026011,-0.0029405
4539,-0.0043555,-0.0025481,-0.0028931
4540,-0.0043913,-0.0024927,-0.0028467
4654,-0.0043122,-0.0026472,-0.0028778
4655,-0.0043496,-0.0025942,-0.0028302
4656,-0.0043859,-0.0025391,-0.0027837
5978,-0.0041608,-0.0031954,-0.0022211
6100,-0.0041043,-0.0032866,-0.0022078
6101,-0.0041478,-0.0032401,-0.0021554
6102,-0.0041908,-0.0031925,-0.0021042
6103,-0.0042334,-0.0031435,-0.0020537
6224,-0.0040909,-0.0033302,-0.002143
6225,-0.0041347,-0.003284,-0.00209
6226,-0.0041785,-0.0032369,-0.0020384
6227,-0.0042222,-0.0031885,-0.0019877
6349,-0.0041218,-0.0033271,-0.0020254
6350,-0.004166,-0.00328,-0.0019731
7695,-0.0043424,0.0016322,0.0015574
7696,-0.0043432,0.0017076,0.0015928
7697,-0.0043424,0.001784,0.001627
7747,-0.0038629,-0.0038662,-0.0014409
7748,-0.0039049,-0.0038247,-0.0013826
7749,-0.0039466,-0.0037827,-0.0013239
7823,-0.0042911,0.0015196,0.0015835
7824,-0.0042943,0.0015935,0.0016211
7825,-0.0042966,0.0016685,0.0016578
7826,-0.0042974,0.0017448,0.0016932
7827,-0.0042958,0.0018221,0.0017269
7878,-0.0038424,-0.003906,-0.0013802
7879,-0.0038837,-0.0038654,-0.001321
7880,-0.0039245,-0.0038243,-0.0012614
7881,-0.0039651,-0.0037823,-0.0012019
7954,-0.0042386,0.001482,0.0016434
7955,-0.0042435,0.0015553,0.0016824
7956,-0.0042471,0.0016299,0.0017204
7957,-0.0042492,0.001706,0.0017571
7958,-0.0042494,0.0017833,0.0017922
8009,-0.0038208,-0.0039458,-0.0013202
8010,-0.0038612,-0.0039058,-0.0012606
8011,-0.0039011,-0.0038655,-0.0012005
8012,-0.0039409,-0.0038243,-0.0011407
8086,-0.0041895,0.0015179,0.0017409
8087,-0.0041949,0.001592,0.0017805
8088,-0.0041982,0.0016679,0.0018186
8089,-0.0041992,0.001745,0.0018548
8141,-0.0038372,-0.0039457,-0.0012009
9287,-0.0036322,0.0020127,0.0025615
9288,-0.0036288,0.002094,0.0025914
9335,-0.0034825,-0.0043438,-0.00080217
9336,-0.0035169,-0.0043063,-0.00073523
9337,-0.0035501,-0.004268,-0.00066733
9421,-0.0035609,0.0019066,0.0025699
9422,-0.0035596,0.0019864,0.0026031
9423,-0.0035571,0.0020671,0.002634
9424,-0.0035531,0.0021488,0.0026626
9470,-0.0034371,-0.0043829,-0.0007591
9471,-0.0034705,-0.0043456,-0.00069211
9472,-0.0035027,-0.0043072,-0.0006237
9556,-0.0034848,0.0018826,0.0026065
9557,-0.0034848,0.0019615,0.0026417
9558,-0.003483,0.0020417,0.0026735
9559,-0.0034801,0.0021228,0.0027034
9605,-0.0033882,-0.0044219,-0.0007159
9606,-0.0034208,-0.0043843,-0.00064845
9607,-0.0034519,-0.0043454,-0.00057966
9691,-0.0034068,0.0018599,0.0026402
9692,-0.0034079,0.001938,0.002677
9693,-0.0034073,0.0020174,0.0027107
9694,-0.003405,0.002098,0.0027414
9741,-0.0033367,-0.00446,-0.00067351
9742,-0.0033682,-0.004422,-0.00060524
9743,-0.003398,-0.0043823,-0.00053588
10364,-0.0028871,0.00091344,0.0021777
10365,-0.0028686,0.0010083,0.0021612
10370,-0.0028783,0.0014091,0.0022639
10371,-0.0028954,0.0014509,0.0023376
10372,-0.0029148,0.0014867,0.0024192
10373,-0.0029347,0.001525,0.0025025
10501,-0.0028363,0.00080363,0.0022393
10502,-0.0028102,0.00089372,0.0022123
10503,-0.0027912,0.00098898,0.0021915
10509,-0.0028075,0.0014544,0.0023359
10510,-0.0028255,0.0014889,0.0024171
10511,-0.0028443,0.0015226,0.0025023
10642,-0.0027316,0.00087405,0.0022446
10651,-0.0027536,0.0015227,0.0024978
10710,-0.0029362,-0.0046578,-0.00031617
10849,-0.0028439,-0.0047298,-0.00034886
10850,-0.0028672,-0.0046889,-0.00027891
10851,-0.0028899,-0.0046457,-0.00020955
10852,-0.0029121,-0.0046003,-0.0001404
10942,-0.0026819,0.0022409,0.00312
10943,-0.0026854,0.0023216,0.0031572
10944,-0.0026882,0.0024032,0.0031925
10989,-0.0027737,-0.00476,-0.00031324
10990,-0.002796,-0.0047184,-0.00024338
10991,-0.0028177,-0.0046747,-0.00017396
11082,-0.0025983,0.0022254,0.0031385
11083,-0.0026026,0.0023056,0.0031776
11084,-0.0026063,0.0023867,0.0032147
11085,-0.0026091,0.0024686,0.00325
11223,-0.0025145,0.0022107,0.0031558
11224,-0.0025193,0.0022907,0.0031959
11225,-0.0025236,0.0023713,0.0032346
11364,-0.0024305,0.002197,0.0031715
11365,-0.002436,0.0022765,0.0032131
11366,-0.0024409,0.0023567,0.0032532
11486,-0.0022115,0.00085405,0.0023178
11487,-0.0021917,0.00094925,0.00228
11493,-0.0021898,0.001472,0.0023598
11494,-0.0022055,0.0015152,0.0024392
11495,-0.0022245,0.0015478,0.002532
11627,-0.0021243,0.00083551,0.0023265
11628,-0.0021039,0.00092921,0.002285
11629,-0.0020869,0.0010256,0.002256
11635,-0.0021153,0.001503,0.0024325
11636,-0.0021348,0.0015392,0.0025247
11637,-0.0021542,0.0015735,0.0026226
11778,-0.0020658,0.0015647,0.0026178
11840,-0.002386,-0.0047398,0.0001674
11981,-0.0022753,-0.0048789,6.5147e-05
11982,-0.0022898,-0.0048251,0.00013413
11983,-0.0023034,-0.0047685,0.00020141
11984,-0.0023164,-0.0047098,0.00026728
12124,-0.0021956,-0.0049131,0.00010099
12125,-0.0022086,-0.004858,0.00016992
12126,-0.0022207,-0.0047996,0.00023693
12127,-0.002232,-0.0047387,0.00030224
12268,-0.0021276,-0.0048934,0.00020762
12643,-0.0016819,0.0020962,0.0032695
12644,-0.0016896,0.0021705,0.0033218
12645,-0.0016967,0.0022456,0.0033721
12786,-0.0016001,0.0020846,0.0032789
12787,-0.0016077,0.0021584,0.003332
12788,-0.0016144,0.0022335,0.003382
12789,-0.0016208,0.002309,0.003431
12930,-0.0015187,0.002072,0.0032888
12931,-0.0015261,0.0021456,0.0033422
12932,-0.0015325,0.0022205,0.0033922
13075,-0.0014448,0.0021317,0.0033526
13076,-0.001451,0.0022067,0.0034027
13295,-0.0017457,-0.0030834,0.0012108
13296,-0.0017689,-0.0030028,0.001252
13297,-0.0017465,-0.0029416,0.0013211
13439,-0.0016503,-0.0030739,0.0012222
13440,-0.0016778,-0.0029935,0.0012476
13441,-0.0016551,-0.0029353,0.0013065
13553,-0.0013147,-0.0055937,-4.8524e-05
13554,-0.001327,-0.0055647,4.2783e-05
13555,-0.0013379,-0.0055299,0.00013222
13697,-0.0012285,-0.0056339,-2.9012e-05
13698,-0.0012398,-0.0056064,6.3816e-05
13699,-0.0012501,-0.0055727,0.00015447
13739,-0.0013004,-0.0025401,0.0022537
13867,-0.0011969,-0.003709,0.0014387
13868,-0.0012088,-0.0035949,0.0014582
13883,-0.0012128,-0.0026605,0.0022542
13884,-0.0012095,-0.0025758,0.002306
14013,-0.0011125,-0.0036448,0.0015202
14229,-0.0007887,0.0018281,0.0033332
14230,-0.00079407,0.0019023,0.003385
14375,-0.00070891,0.0018004,0.0033442
14376,-0.00071392,0.0018755,0.0033953
14377,-0.00071826,0.0019513,0.0034448
14521,-0.00062904,0.0017712,0.0033541
14522,-0.00063365,0.001847,0.0034045
14523,-0.00063764,0.0019234,0.0034535
14524,-0.00064106,0.0020006,0.0035009
14667,-0.00054883,0.0017405,0.0033619
14668,-0.00055293,0.0018171,0.0034114
14669,-0.0005566,0.0018942,0.0034599
14742,-0.00056994,-0.0039694,0.0016416
14743,-0.00058316,-0.0038837,0.0017112
