"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4194,-0.0048273,-0.0023093,-0.0028748
4195,-0.00486,-0.0022608,-0.0028209
4306,-0.0047876,-0.0024121,-0.0028795
4307,-0.0048231,-0.0023636,-0.0028244
4308,-0.0048565,-0.002314,-0.00277
4309,-0.0048888,-0.0022634,-0.0027167
4310,-0.0049203,-0.0022117,-0.0026649
4419,-0.0047463,-0.0025145,-0.0028834
4420,-0.0047843,-0.0024673,-0.0028281
4421,-0.00482,-0.0024182,-0.0027731
4422,-0.0048536,-0.0023679,-0.0027185
4423,-0.0048859,-0.0023172,-0.0026649
4424,-0.0049174,-0.0022656,-0.0026129
4537,-0.004817,-0.0024728,-0.002721
4538,-0.0048505,-0.0024224,-0.0026666
4539,-0.0048825,-0.0023714,-0.0026128
4654,-0.0048464,-0.0024773,-0.0026138
4655,-0.0048784,-0.0024261,-0.0025601
5854,-0.0047241,-0.0031191,-0.0021771
5855,-0.0047619,-0.0030737,-0.0021161
5976,-0.004674,-0.0032171,-0.0021824
5977,-0.0047145,-0.0031732,-0.0021211
5978,-0.0047533,-0.0031284,-0.0020595
5979,-0.0047901,-0.0030823,-0.0019985
6099,-0.0046624,-0.0032702,-0.0021274
6100,-0.0047038,-0.0032268,-0.0020652
6101,-0.0047433,-0.0031826,-0.0020028
6102,-0.0047807,-0.0031369,-0.0019414
6224,-0.0046919,-0.0032801,-0.0020094
6225,-0.0047316,-0.0032363,-0.0019462
7490,-0.0045105,-0.0038007,-0.001461
7617,-0.0044035,-0.0039365,-0.0015415
7618,-0.0044426,-0.0038949,-0.0014755
7619,-0.0044808,-0.0038536,-0.0014078
7747,-0.004411,-0.0039482,-0.0014218
7748,-0.0044493,-0.0039068,-0.0013549
7954,-0.0041232,0.0014734,0.0016505
8084,-0.0040785,0.0013494,0.0016913
8085,-0.004068,0.0014342,0.0017118
8086,-0.0040557,0.00152,0.0017291
8087,-0.0040431,0.0016057,0.0017448
8215,-0.004019,0.0013088,0.0017492
8216,-0.0040103,0.0013947,0.0017705
8217,-0.004,0.0014814,0.0017891
8218,-0.0039881,0.0015686,0.001805
8348,-0.003942,0.001443,0.0018463
8667,-0.0041414,-0.0043122,-0.0010436
8668,-0.0041771,-0.0042727,-0.00097921
8798,-0.0040573,-0.0043973,-0.0010645
8799,-0.0040943,-0.0043607,-0.0009971
8800,-0.004129,-0.0043215,-0.00093144
8801,-0.0041609,-0.00428,-0.00086546
8931,-0.0040089,-0.0044445,-0.0010221
8932,-0.0040443,-0.0044087,-0.00095287
8933,-0.0040776,-0.0043701,-0.00088515
8934,-0.0041088,-0.0043288,-0.00081771
9066,-0.0039915,-0.0044555,-0.00090959
9067,-0.0040237,-0.0044176,-0.0008396
9149,-0.0035096,0.0017871,0.0022358
9150,-0.0034965,0.0018759,0.0022452
9151,-0.0034816,0.0019643,0.0022519
9152,-0.0034663,0.0020518,0.0022577
9283,-0.0034425,0.0017588,0.0022794
9284,-0.0034309,0.0018479,0.0022901
9285,-0.0034174,0.0019364,0.002298
9418,-0.0033736,0.001731,0.0023205
9419,-0.0033628,0.0018206,0.002332
9420,-0.0033508,0.0019093,0.0023411
9555,-0.0032818,0.0018826,0.0023815
10291,-0.0033887,-0.0048139,-0.00056793
10292,-0.0034122,-0.0047733,-0.00049221
10293,-0.0034359,-0.0047318,-0.00041682
10428,-0.0032894,-0.0048857,-0.00061416
10429,-0.0033115,-0.0048455,-0.00053756
10430,-0.0033343,-0.0048045,-0.0004613
10431,-0.0033579,-0.0047628,-0.00038588
10508,-0.002772,0.0011576,0.002451
10519,-0.0027263,0.00215,0.0026389
10520,-0.0027173,0.0022385,0.0026465
10521,-0.0027089,0.0023256,0.0026564
10569,-0.0032338,-0.004875,-0.00050905
10570,-0.0032561,-0.004834,-0.00043292
10571,-0.0032792,-0.004792,-0.00035773
10641,-0.0027199,0.00056046,0.0023082
10642,-0.0027034,0.00064451,0.0022944
10643,-0.0026893,0.00073122,0.00229
10649,-0.0026942,0.0012163,0.0024994
10659,-0.0026535,0.0021256,0.0026644
10660,-0.002645,0.0022151,0.0026719
10661,-0.002637,0.002303,0.002682
10782,-0.0026265,0.00062058,0.0023187
10800,-0.0025719,0.0021918,0.0026958
10801,-0.0025645,0.0022805,0.0027062
10802,-0.0025578,0.0023676,0.0027202
10940,-0.0024986,0.0021679,0.0027195
10941,-0.0024915,0.0022578,0.00273
11627,-0.0021238,0.00055892,0.0023527
11628,-0.0021123,0.00064429,0.0023394
11634,-0.0021213,0.0011297,0.002537
11635,-0.0021243,0.0012128,0.0025838
11768,-0.0020411,0.00053805,0.0023471
11769,-0.0020284,0.00062256,0.0023286
11770,-0.002021,0.00070976,0.0023232
11776,-0.0020446,0.0011898,0.0025762
11777,-0.0020486,0.0012737,0.0026223
11911,-0.0019449,0.00060129,0.002318
11918,-0.0019649,0.001167,0.0025679
11919,-0.0019695,0.00125,0.0026173
11983,-0.0024435,-0.0049536,3.5827e-05
11984,-0.0024516,-0.0049,0.00010238
11985,-0.0024594,-0.0048448,0.00016746
12125,-0.0023456,-0.0050319,-1.235e-05
12126,-0.0023529,-0.0049786,5.5767e-05
12127,-0.00236,-0.0049234,0.00012198
12128,-0.0023665,-0.0048665,0.00018608
12267,-0.0022506,-0.0051124,-6.1471e-05
12268,-0.002257,-0.0050597,7.8163e-06
12269,-0.0022631,-0.0050046,7.5204e-05
12270,-0.002269,-0.0049476,0.00014032
12271,-0.0022742,-0.0048889,0.00020288
12358,-0.0017511,0.002124,0.0029486
12359,-0.0017499,0.0022169,0.002974
12360,-0.0017483,0.0023083,0.0029988
12410,-0.0021687,-0.0050887,2.726e-05
12411,-0.0021737,-0.0050317,9.3446e-05
12412,-0.0021784,-0.0049729,0.00015704
12413,-0.0021824,-0.0049125,0.00021771
12500,-0.0016774,0.0021027,0.0029641
12501,-0.0016763,0.0021958,0.0029905
12502,-0.001675,0.0022876,0.0030163
12553,-0.0020801,-0.0051194,4.6064e-05
12644,-0.0016027,0.0021752,0.0030057
12645,-0.0016016,0.0022671,0.0030325
12646,-0.0015998,0.0023588,0.003057
12787,-0.0015288,0.0021553,0.0030199
12788,-0.0015279,0.0022471,0.0030473
12789,-0.0015265,0.002339,0.0030727
13152,-0.0018185,-0.0032992,0.0010147
13153,-0.0017953,-0.0032265,0.0010753
13295,-0.0017271,-0.0033764,0.00094632
13296,-0.0017291,-0.0032945,0.00098675
13297,-0.0017048,-0.0032221,0.0010417
13440,-0.00163,-0.0033008,0.00095981
13441,-0.0016119,-0.0032254,0.0010024
13451,-0.0014693,-0.0027634,0.0019972
13595,-0.0013705,-0.0027917,0.0020237
13596,-0.0013671,-0.0027026,0.0020781
13721,-0.0013391,-0.0040539,0.00097822
13739,-0.0012707,-0.0028175,0.0020489
13740,-0.0012711,-0.0027309,0.0021091
13866,-0.0012424,-0.0041033,0.0010181
13867,-0.0012359,-0.0040156,0.0010327
13868,-0.0012296,-0.0039245,0.0010359
14013,-0.0011311,-0.0039783,0.0010812
14014,-0.0011248,-0.0038849,0.0010793
14138,-0.0011289,-0.0057372,9.1651e-05
14139,-0.0011288,-0.0056821,0.00016392
14140,-0.0011266,-0.0056206,0.0002308
14230,-0.00077622,0.0018611,0.0030998
14231,-0.00077623,0.0019524,0.0031286
14284,-0.0010395,-0.0057909,9.9502e-05
14285,-0.0010397,-0.0057379,0.00017357
14286,-0.001038,-0.0056778,0.00024232
14376,-0.00070025,0.0018354,0.0031104
14377,-0.00070016,0.0019271,0.0031381
14378,-0.00069997,0.0020188,0.0031653
14431,-0.00094877,-0.0057939,0.0001806
14432,-0.00094738,-0.0057357,0.00025134
14464,-0.00073551,-0.0030007,0.0016094
14522,-0.0006242,0.001808,0.0031206
14523,-0.00062395,0.0019002,0.003147
14524,-0.00062369,0.0019924,0.0031732
14595,-0.00075172,-0.0043646,0.0011396
14596,-0.00074856,-0.0042801,0.0011934
14611,-0.00065137,-0.0029933,0.0017733
14669,-0.00054743,0.0018716,0.0031552
14670,-0.00054714,0.0019642,0.0031805
14741,-0.0006513,-0.0044149,0.0011359
14742,-0.00064995,-0.0043334,0.0012013
14747,-0.00062081,-0.0038354,0.0012082
14748,-0.00061785,-0.0037183,0.0011688
14757,-0.00056824,-0.0029947,0.001715
14888,-0.00055019,-0.0043865,0.0011981
14894,-0.00052448,-0.0037689,0.0011989
15378,-0.00020635,-0.00054209,0.0034539
15379,-0.00020057,-0.00046133,0.0034075
15485,-0.0001485,-0.0038619,0.0012614
15495,-0.00011795,-0.0029988,0.0018193
15526,-0.00010835,-0.00057513,0.003492
15527,-0.00010559,-0.00049441,0.0034472
15528,-0.00010299,-0.0004152,0.0033976
15534,-9.1923e-05,5.3522e-05,0.0030797
15535,-9.1677e-05,0.00013825,0.0030386
15608,-0.00011698,-0.0060635,0.00012157
15609,-0.00011599,-0.0060352,0.00020311
15610,-0.00011506,-0.006,0.0002786
15611,-0.00011421,-0.0059586,0.00034874
15633,-5.3382e-05,-0.0039224,0.001284
15634,-5.2141e-05,-0.0037939,0.0012452
15644,-2.1503e-05,-0.0030107,0.0019461
15674,-4.5487e-06,-0.00061164,0.0035181
15675,-5.0513e-06,-0.00053075,0.0034755
15676,-5.7707e-06,-0.00045125,0.0034274
15682,-8.911e-06,1.3064e-05,0.003106
15683,-9.4652e-06,9.6124e-05,0.0030622
15684,-9.8962e-06,0.00018067,0.0030248
15755,-4.6849e-06,-0.0060736,7.5571e-05
15756,-2.2052e-06,-0.0060472,0.00015948
15757,2.1955e-07,-0.0060146,0.00023922
15758,2.2143e-06,-0.0059756,0.00031412
15791,7.2438e-05,-0.003005,0.0018203
15830,7.3512e-05,5.3112e-05,0.0030795
15831,7.2291e-05,0.00013777,0.0030386
15903,0.00010812,-0.0060554,0.00010805
15904,0.00011192,-0.0060238,0.0001915
16507,0.00054686,-0.0044061,0.0011488
16508,0.00054526,-0.0043254,0.0012094
16513,0.0005231,-0.0038458,0.0012151
16653,0.00064853,-0.0043587,0.0011525
16654,0.00064579,-0.0042733,0.0012022
16658,0.0006233,-0.0039099,0.0012156
16659,0.00062235,-0.0037965,0.0011844
