"vtkOriginalPointIds","Points:0","Points:1","Points:2"
3859,-0.0047451,-0.0020615,-0.0036892
3860,-0.0047752,-0.0019974,-0.0036423
3861,-0.0048055,-0.0019356,-0.0035965
3862,-0.0048358,-0.0018768,-0.0035519
3971,-0.0047261,-0.0021335,-0.0036226
3972,-0.0047578,-0.0020708,-0.0035757
3973,-0.004789,-0.00201,-0.0035294
3974,-0.00482,-0.0019518,-0.0034841
3975,-0.00485,-0.0018956,-0.0034393
4084,-0.0047432,-0.0021422,-0.0035079
4085,-0.0047751,-0.0020824,-0.0034617
4086,-0.0048064,-0.0020245,-0.0034158
4087,-0.004837,-0.0019681,-0.0033697
5009,-0.0046801,-0.00262,-0.0028894
5010,-0.0047102,-0.0025629,-0.0028374
5011,-0.0047399,-0.0025057,-0.0027862
5128,-0.0046343,-0.0027407,-0.0028705
5129,-0.0046659,-0.0026839,-0.0028169
5130,-0.0046965,-0.0026269,-0.002764
5131,-0.0047267,-0.0025698,-0.002712
5132,-0.0047562,-0.0025123,-0.0026608
5251,-0.0046824,-0.0026906,-0.0026904
5252,-0.004713,-0.0026336,-0.0026377
6228,-0.004499,-0.0032321,-0.002139
6229,-0.0045369,-0.0031783,-0.0020802
6230,-0.0045745,-0.0031237,-0.0020218
6352,-0.0044767,-0.0032901,-0.0020603
6353,-0.0045155,-0.0032366,-0.0020012
6354,-0.0045539,-0.0031824,-0.0019425
6355,-0.0045921,-0.0031276,-0.0018843
6478,-0.0044943,-0.0032952,-0.0019216
7495,-0.0042871,-0.0037397,-0.0012746
7496,-0.0043291,-0.0036876,-0.0012132
7497,-0.0043699,-0.0036336,-0.0011525
7623,-0.0042108,-0.0038408,-0.0012572
7624,-0.0042538,-0.0037905,-0.0011945
7625,-0.0042958,-0.0037386,-0.0011328
7626,-0.0043367,-0.003685,-0.0010717
7694,-0.0043208,0.001406,0.0014141
7695,-0.0043273,0.0014777,0.0014582
7754,-0.0042599,-0.0037883,-0.0010528
7755,-0.004301,-0.0037348,-0.00099142
7823,-0.0042649,0.0013652,0.0014698
7824,-0.0042728,0.0014365,0.0015151
7825,-0.0042795,0.0015092,0.0015594
7954,-0.0042057,0.0013251,0.0015229
7955,-0.0042152,0.001396,0.0015694
7956,-0.0042235,0.0014685,0.001615
7957,-0.0042306,0.0015425,0.0016597
8086,-0.0041539,0.0013568,0.0016205
8087,-0.0041641,0.0014289,0.0016676
8088,-0.0041724,0.0015029,0.0017133
8217,-0.0040885,0.0013196,0.0016674
8886,-0.0038161,0.0019205,0.002342
9017,-0.0037479,0.0017279,0.0023091
9018,-0.0037496,0.0018082,0.0023505
9019,-0.0037486,0.0018894,0.0023882
9072,-0.0037124,-0.0042335,-0.00036174
9073,-0.0037487,-0.00418,-0.00030078
9074,-0.0037844,-0.0041254,-0.00024042
9152,-0.0036775,0.0017791,0.0023911
9153,-0.003678,0.0018597,0.0024308
9154,-0.0036759,0.0019411,0.0024669
9204,-0.003577,-0.0043663,-0.00042099
9205,-0.003614,-0.0043155,-0.0003583
9206,-0.0036501,-0.0042633,-0.00029623
9207,-0.0036857,-0.0042101,-0.00023467
9208,-0.0037207,-0.0041559,-0.00017371
9287,-0.0036052,0.0018312,0.0024706
9288,-0.0036044,0.0019121,0.0025085
9339,-0.0035152,-0.0043941,-0.00035816
9340,-0.0035511,-0.0043433,-0.00029457
9341,-0.0035864,-0.0042915,-0.00023184
9342,-0.0036213,-0.0042387,-0.00016973
9343,-0.0036554,-0.0041847,-0.00010832
9475,-0.0034866,-0.0043688,-0.00023211
9476,-0.0035212,-0.0043175,-0.00016866
9477,-0.0035554,-0.0042654,-0.00010592
10363,-0.0028627,0.00066577,0.0019486
10364,-0.0028487,0.00074815,0.001959
10365,-0.0028435,0.0008321,0.001981
10370,-0.0028623,0.0012031,0.0021503
10371,-0.0028722,0.001254,0.0022144
10372,-0.0028839,0.0013025,0.0022823
10384,-0.002979,0.0021255,0.0029391
10500,-0.0028078,0.00056556,0.0019823
10501,-0.002786,0.00064752,0.0019738
10502,-0.0027716,0.00073043,0.0019809
10503,-0.0027651,0.00081412,0.0020004
10508,-0.0027784,0.0011965,0.0021562
10509,-0.002786,0.0012502,0.0022163
10510,-0.0027961,0.0012983,0.0022839
10520,-0.0028941,0.0019462,0.002885
10521,-0.0028973,0.0020254,0.0029264
10522,-0.002899,0.0021057,0.0029643
10523,-0.0028996,0.0021867,0.003
10642,-0.0026923,0.00071347,0.0020003
10648,-0.0026938,0.0011882,0.0021631
10649,-0.0027,0.0012448,0.0022188
10650,-0.002708,0.0012933,0.0022834
10660,-0.002811,0.0019286,0.0029037
