"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4080,-0.0047968,-0.0020558,-0.0036521
4081,-0.0048105,-0.0020086,-0.0035941
4191,-0.0047669,-0.0021621,-0.0036642
4192,-0.004782,-0.0021155,-0.0036014
4193,-0.0047974,-0.0020675,-0.0035418
4194,-0.0048129,-0.0020191,-0.0034843
4304,-0.0047557,-0.0022241,-0.0036144
4305,-0.0047707,-0.0021768,-0.0035499
4306,-0.0047868,-0.0021286,-0.0034881
5608,-0.0046043,-0.00289,-0.0029202
5609,-0.004624,-0.0028395,-0.0028497
5730,-0.0045618,-0.0030043,-0.0029267
5731,-0.0045807,-0.0029531,-0.002855
5732,-0.0046007,-0.0029023,-0.0027845
5733,-0.0046217,-0.0028517,-0.002715
5852,-0.0045366,-0.0030671,-0.0028604
5853,-0.0045561,-0.0030158,-0.0027887
5854,-0.0045762,-0.0029647,-0.0027179
5976,-0.0045321,-0.0030786,-0.0027207
6975,-0.0043366,-0.0035754,-0.0021262
6976,-0.0043623,-0.0035255,-0.0020595
6977,-0.0043876,-0.0034764,-0.0019921
7103,-0.0043097,-0.0036389,-0.0020502
7104,-0.0043355,-0.0035895,-0.0019845
7105,-0.0043612,-0.0035406,-0.0019178
7232,-0.0042802,-0.0037029,-0.0019754
7233,-0.0043062,-0.0036538,-0.0019104
7691,-0.0040797,0.0012845,0.001196
7692,-0.0040871,0.0013586,0.0012325
7693,-0.0040941,0.0014332,0.0012685
7820,-0.004025,0.0012426,0.0012589
7821,-0.0040343,0.0013162,0.0012965
7822,-0.0040434,0.0013906,0.0013337
7823,-0.004051,0.0014659,0.0013697
7952,-0.0039791,0.0012739,0.0013597
7953,-0.0039899,0.0013481,0.0013976
7954,-0.0039998,0.0014233,0.0014346
7955,-0.0040072,0.0015,0.0014697
8084,-0.0039336,0.0013053,0.0014601
8085,-0.0039454,0.0013806,0.0014977
8404,-0.0039462,-0.004184,-0.0012035
8405,-0.003974,-0.0041327,-0.0011364
8406,-0.0040011,-0.0040804,-0.0010696
8535,-0.003898,-0.0042354,-0.0011226
8536,-0.0039258,-0.0041832,-0.0010558
9150,-0.0035378,0.001735,0.0022343
9151,-0.0035401,0.0018202,0.0022655
9152,-0.0035404,0.0019059,0.0022953
9284,-0.0034721,0.0017038,0.0022855
9285,-0.003475,0.0017892,0.0023165
9286,-0.0034763,0.001875,0.0023466
9287,-0.0034764,0.0019609,0.0023763
9419,-0.0034039,0.0016746,0.002334
9420,-0.0034074,0.00176,0.0023652
9421,-0.0034096,0.0018457,0.0023957
9422,-0.0034107,0.0019314,0.0024259
9555,-0.0033375,0.0017325,0.0024114
9556,-0.0033406,0.0018178,0.0024425
9877,-0.0032589,-0.0047794,-0.0005476
9878,-0.0032903,-0.00473,-0.00047964
9879,-0.0033208,-0.0046801,-0.00041232
10013,-0.0031585,-0.004865,-0.00055087
10014,-0.0031915,-0.0048177,-0.00048239
10015,-0.0032234,-0.0047693,-0.00041442
10016,-0.003254,-0.0047199,-0.00034721
10152,-0.0031228,-0.004855,-0.00041852
10153,-0.0031547,-0.0048078,-0.0003503
10154,-0.0031855,-0.0047592,-0.00028282
10233,-0.0029035,0.0012376,0.0024044
10290,-0.0030527,-0.0048911,-0.00035596
10361,-0.0027883,0.00041157,0.0021131
10362,-0.0027735,0.00049707,0.0021253
10363,-0.0027643,0.00058459,0.0021452
10369,-0.0028028,0.001083,0.0023545
10370,-0.0028112,0.0011519,0.0023948
10499,-0.0027148,0.00038787,0.0021443
10500,-0.0026996,0.00047424,0.002155
10501,-0.002689,0.00056308,0.0021714
10508,-0.0027286,0.0011354,0.0024205
10640,-0.0026232,0.00045274,0.0021765
10658,-0.0027421,0.0018851,0.0028161
10659,-0.0027491,0.0019679,0.002854
10660,-0.0027544,0.0020516,0.0028904
10661,-0.0027585,0.0021362,0.0029252
10799,-0.002669,0.0019484,0.0028781
10800,-0.0026759,0.0020311,0.0029174
10801,-0.0026812,0.0021152,0.0029542
10939,-0.0025882,0.0019298,0.0028991
10940,-0.0025965,0.0020116,0.0029414
10941,-0.0026031,0.0020949,0.0029809
11079,-0.002507,0.001912,0.0029177
11081,-0.0025246,0.0020752,0.0030055
11492,-0.0021322,0.0010768,0.0025183
11624,-0.0020669,0.0002889,0.0022914
11625,-0.0020516,0.00038017,0.0022921
11626,-0.0020391,0.00047106,0.0023022
11633,-0.0020427,0.001059,0.0025085
11634,-0.0020547,0.0011373,0.0025464
11635,-0.0020693,0.0012147,0.0025894
11766,-0.0019696,0.00035693,0.0022959
11767,-0.001956,0.00044906,0.0023002
11768,-0.0019446,0.00053911,0.0023148
11774,-0.0019535,0.0010411,0.0024983
11775,-0.0019656,0.0011224,0.0025347
11776,-0.0019803,0.0012031,0.0025765
11908,-0.0018879,0.00033342,0.0022992
11977,-0.0021253,-0.0053323,0.00022166
11978,-0.0021438,-0.0052872,0.00028906
11979,-0.002162,-0.0052404,0.00035444
12119,-0.0020287,-0.0054094,0.00019823
12120,-0.002046,-0.0053662,0.00026718
12121,-0.0020626,-0.0053201,0.00033351
12122,-0.0020791,-0.005272,0.00039782
12263,-0.0019663,-0.0053997,0.00031091
12264,-0.0019815,-0.0053525,0.00037645
12265,-0.0019964,-0.005303,0.00043996
12501,-0.0017536,0.0020636,0.0032955
12502,-0.0017615,0.0021454,0.0033472
12644,-0.0016749,0.0020472,0.0033117
12645,-0.0016829,0.0021287,0.0033645
12788,-0.0016043,0.002112,0.0033815
12932,-0.0015256,0.0020948,0.0033983
13583,-0.0013745,-0.0037348,0.0020427
13584,-0.0013793,-0.0036485,0.0020619
13585,-0.0013796,-0.0035812,0.0021083
13842,-0.0010597,-0.0058687,0.00055806
13843,-0.00107,-0.0058316,0.00063554
13844,-0.0010789,-0.0057897,0.00071062
13987,-0.00097727,-0.0058991,0.00058217
13988,-0.00098702,-0.0058641,0.00066032
13989,-0.00099564,-0.0058244,0.00073645
13990,-0.0010033,-0.00578,0.00081051
14026,-0.0010827,-0.0032227,0.002683
14027,-0.0010894,-0.0031452,0.0027201
14083,-0.00087725,0.0016812,0.0033642
14084,-0.000884,0.0017634,0.0034186
14134,-0.00090262,-0.0058948,0.00068242
14159,-0.0010045,-0.0041984,0.0021307
14160,-0.0010019,-0.0041344,0.0021897
14228,-0.00079263,0.0015717,0.0033258
14229,-0.00079963,0.0016542,0.0033796
14230,-0.00080566,0.0017372,0.0034326
14231,-0.00081099,0.0018206,0.0034846
14375,-0.0007217,0.0016259,0.003394
14376,-0.00072711,0.0017096,0.0034455
14377,-0.00073187,0.0017937,0.0034964
14522,-0.00064811,0.0016808,0.0034566
14523,-0.00065242,0.0017655,0.0035064
14609,-0.00066915,-0.0033497,0.0027232
14744,-0.00059459,-0.004263,0.0022683
14749,-0.00059107,-0.0038693,0.0024133
14750,-0.00057972,-0.0037731,0.0023831
14755,-0.0005725,-0.0033689,0.0027143
14756,-0.0005793,-0.00332,0.002807
14890,-0.00048992,-0.0042852,0.0022601
14891,-0.00049752,-0.0042296,0.0023517
14896,-0.00048742,-0.003805,0.0024124
15452,-9.0608e-05,-0.0060712,0.00051403
15494,-0.00010133,-0.0033483,0.0029128
15529,-9.8476e-05,-0.00050411,0.0034651
15530,-9.5413e-05,-0.00042172,0.0034129
15536,-8.904e-05,9.5622e-05,0.0031668
15537,-9.0636e-05,0.00018383,0.003144
15538,-9.1465e-05,0.00027155,0.0031281
15599,-2.804e-06,-0.0060819,0.00041796
15600,-3.5059e-06,-0.0060763,0.00048609
15601,-4.5353e-06,-0.0060681,0.00055678
15602,-5.4689e-06,-0.006057,0.00062987
15634,-8.1749e-06,-0.0039789,0.0024895
15635,-7.5886e-06,-0.0039009,0.0024683
15642,-4.9077e-06,-0.0033653,0.0028726
15643,-4.066e-06,-0.0033289,0.0029676
15677,-6.343e-06,-0.0005424,0.0034967
15678,-6.204e-06,-0.0004603,0.0034445
15679,-5.9888e-06,-0.00037761,0.0033929
15685,-6.1183e-06,0.0001375,0.0031606
15686,-6.5957e-06,0.00022408,0.0031418
15747,8.1817e-05,-0.0060791,0.00045018
15748,8.2333e-05,-0.0060728,0.00051997
15749,8.2655e-05,-0.0060637,0.00059159
15750,8.2938e-05,-0.0060512,0.00066566
15782,9.1932e-05,-0.0039415,0.0024822
15783,9.0324e-05,-0.0038582,0.002453
15825,8.6023e-05,-0.00050365,0.0034682
15833,7.8013e-05,0.00018407,0.0031476
16510,0.00056511,-0.0042566,0.002278
16521,0.0005658,-0.0033484,0.0027311
16522,0.00057385,-0.0033017,0.0028229
16656,0.00066542,-0.0042278,0.0022748
16660,0.00066671,-0.0039073,0.0024079
16661,0.00065869,-0.0038207,0.0023823
16667,0.00066287,-0.0033282,0.0027372
16806,0.00075799,-0.0038641,0.0023682
16807,0.0007496,-0.0037746,0.0023473
17107,0.00098155,-0.0031559,0.0027785
17108,0.00098521,-0.0030711,0.0028039
17213,0.00095526,-0.0058508,0.00068576
17239,0.0010564,-0.0040782,0.0021636
17251,0.0010722,-0.0032069,0.0026982
17252,0.0010775,-0.0031291,0.0027343
17356,0.0010162,-0.0058841,0.00051375
17357,0.0010263,-0.0058531,0.00058984
17358,0.0010354,-0.0058169,0.00066445
17359,0.0010431,-0.0057759,0.00073699
17383,0.0011514,-0.0041182,0.0020738
17384,0.0011476,-0.0040416,0.0021209
17502,0.0011052,-0.0058203,0.00056809
17742,0.0010665,0.0016929,0.0032203
17743,0.0010759,0.0017737,0.0032763
17744,0.0010841,0.0018552,0.0033311
17821,0.0014334,-0.0036933,0.0020344
17822,0.001443,-0.0036109,0.0020666
17823,0.0014448,-0.003548,0.0021223
17885,0.001131,0.0016355,0.0031421
17886,0.0011421,0.0017156,0.0032002
17887,0.0011519,0.0017961,0.003257
17966,0.001554,-0.003614,0.002061
18030,0.0012176,0.0017372,0.0031804
18031,0.0012278,0.0018175,0.0032379
18174,0.0012934,0.0017577,0.0031613
