"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4079,-0.0041372,-0.0024691,-0.0035597
4080,-0.0041708,-0.0024229,-0.0035068
4081,-0.0042032,-0.0023779,-0.0034559
4191,-0.0041297,-0.0025246,-0.0035053
4192,-0.0041638,-0.0024786,-0.0034508
4193,-0.0041969,-0.0024338,-0.0033986
4303,-0.0040849,-0.0026272,-0.0035086
4304,-0.0041226,-0.00258,-0.00345
4305,-0.0041574,-0.0025342,-0.0033945
4306,-0.0041911,-0.0024894,-0.0033416
4418,-0.0041136,-0.0026349,-0.0033943
4419,-0.0041491,-0.0025889,-0.0033382
4420,-0.0041836,-0.0025436,-0.0032846
5852,-0.0039471,-0.0032629,-0.0026761
5853,-0.0039867,-0.0032132,-0.0026176
5975,-0.0039287,-0.003311,-0.0026111
5976,-0.0039682,-0.0032616,-0.0025526
5977,-0.0040061,-0.0032117,-0.0024947
6098,-0.0039113,-0.0033598,-0.0025462
6099,-0.0039501,-0.0033105,-0.0024874
7359,-0.00374,-0.0038376,-0.0019208
7360,-0.0037791,-0.0037922,-0.0018557
7487,-0.0036822,-0.0039273,-0.0019245
7488,-0.0037211,-0.0038832,-0.0018582
7489,-0.0037605,-0.0038376,-0.0017925
7616,-0.0036621,-0.0039708,-0.0018642
7617,-0.003702,-0.0039275,-0.0017968
7618,-0.0037423,-0.0038826,-0.0017304
7691,-0.0042558,0.0013881,0.0014645
7692,-0.0042594,0.0014637,0.0015007
7693,-0.0042622,0.0015399,0.0015355
7694,-0.0042644,0.001617,0.0015694
7821,-0.0042102,0.0014254,0.0015689
7822,-0.0042144,0.0015012,0.0016047
7823,-0.0042177,0.0015782,0.001639
7952,-0.0041567,0.0013876,0.0016346
7953,-0.004162,0.0014632,0.0016708
7954,-0.0041665,0.0015401,0.0017058
8799,-0.003525,-0.0042887,-0.0012481
8881,-0.0037756,0.0017918,0.002309
8882,-0.0037787,0.0018737,0.0023423
8883,-0.0037807,0.0019567,0.002374
8930,-0.0034044,-0.0044153,-0.0013445
8931,-0.0034481,-0.0043764,-0.0012707
8932,-0.0034902,-0.0043367,-0.0011965
9014,-0.0037075,0.0017653,0.0023573
9015,-0.0037115,0.0018463,0.0023918
9016,-0.003714,0.0019292,0.0024238
9064,-0.0033695,-0.0044598,-0.0012947
9065,-0.003412,-0.0044224,-0.0012201
9066,-0.0034537,-0.0043843,-0.0011453
9148,-0.0036378,0.0017404,0.0024033
9149,-0.0036427,0.0018203,0.0024392
9150,-0.0036455,0.001903,0.0024715
9198,-0.003334,-0.0045039,-0.0012434
9199,-0.0033754,-0.0044684,-0.0011695
9200,-0.0034162,-0.0044311,-0.0010953
9282,-0.0035651,0.0017186,0.0024455
9283,-0.0035707,0.0017968,0.0024826
9284,-0.0035743,0.0018788,0.002516
10380,-0.0029662,0.0021325,0.0029354
10381,-0.0029701,0.0022149,0.0029691
10382,-0.0029738,0.0022977,0.0030023
10427,-0.0029182,-0.0049044,-0.00079997
10428,-0.0029519,-0.0048688,-0.00072475
10518,-0.0028853,0.0021142,0.002959
10519,-0.0028899,0.002196,0.0029938
10520,-0.0028941,0.0022788,0.0030278
10566,-0.0028307,-0.0049774,-0.00083123
10567,-0.0028622,-0.0049438,-0.00075399
10568,-0.0028943,-0.0049085,-0.00067743
10648,-0.0026958,0.0014391,0.0024942
10649,-0.0027122,0.0014931,0.0025586
10650,-0.0027294,0.001544,0.0026251
10658,-0.0028036,0.0020966,0.0029793
10659,-0.0028092,0.0021776,0.003016
10660,-0.0028141,0.0022602,0.0030508
10706,-0.0027747,-0.0050176,-0.00078805
10707,-0.0028052,-0.0049834,-0.00071101
10708,-0.0028361,-0.004948,-0.00063354
10782,-0.002636,0.00086118,0.0024878
10789,-0.0026221,0.0014889,0.0025574
10790,-0.0026389,0.0015405,0.0026226
10799,-0.0027275,0.0021603,0.0030347
10800,-0.0027333,0.0022421,0.0030717
10846,-0.0027171,-0.0050581,-0.00074679
10847,-0.0027467,-0.0050235,-0.00066978
10922,-0.002556,0.00083951,0.0025117
10923,-0.0025386,0.00094151,0.002489
11634,-0.0020886,0.0014912,0.0025692
11635,-0.002106,0.00155,0.0026356
11768,-0.0020395,0.00082347,0.0025525
11769,-0.0020211,0.00091933,0.0025283
11775,-0.001997,0.0014703,0.0025654
11776,-0.0020153,0.0015344,0.0026279
11777,-0.0020356,0.0015941,0.0026947
11918,-0.0019257,0.0015167,0.0026214
11919,-0.0019468,0.0015806,0.0026865
12121,-0.0021819,-0.0053609,-0.00027536
12122,-0.0022003,-0.0053237,-0.00018679
12123,-0.0022186,-0.0052846,-9.8105e-05
12213,-0.0019057,0.0021062,0.0031892
12214,-0.001916,0.0021821,0.0032452
12215,-0.0019256,0.0022596,0.0032982
12263,-0.0020951,-0.0054431,-0.00032966
12264,-0.0021125,-0.0054091,-0.00024063
12265,-0.0021299,-0.0053726,-0.00015089
12266,-0.0021469,-0.0053331,-6.155e-05
12267,-0.0021632,-0.0052903,2.6902e-05
12356,-0.0018239,0.0020948,0.003198
