"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4189,-0.0045304,-0.0024152,-0.0035111
4190,-0.0045552,-0.0023704,-0.0034569
4191,-0.0045815,-0.0023244,-0.0034046
4301,-0.0044932,-0.0025254,-0.0035167
4302,-0.0045202,-0.0024803,-0.0034578
4303,-0.0045468,-0.0024344,-0.0034017
4304,-0.004574,-0.0023875,-0.0033473
4415,-0.0044843,-0.002591,-0.003463
4416,-0.0045132,-0.0025445,-0.0034031
4417,-0.0045414,-0.0024973,-0.0033458
4418,-0.0045692,-0.0024499,-0.0032898
4532,-0.0045065,-0.0026076,-0.0033467
4533,-0.0045358,-0.0025598,-0.0032884
4534,-0.0045641,-0.0025122,-0.0032314
5729,-0.0043897,-0.0031847,-0.0026649
5730,-0.0044242,-0.0031374,-0.0026018
5850,-0.0043368,-0.0032925,-0.0026641
5851,-0.004372,-0.003246,-0.0025995
5852,-0.0044067,-0.0031986,-0.0025359
7231,-0.0041681,-0.0038454,-0.0017347
7232,-0.0042065,-0.0038008,-0.0016776
7358,-0.004101,-0.0039466,-0.0017187
7359,-0.0041395,-0.0039036,-0.0016607
7360,-0.0041774,-0.0038597,-0.0016037
7361,-0.0042163,-0.0038153,-0.0015446
7487,-0.0040708,-0.0040041,-0.0016468
7488,-0.0041088,-0.0039612,-0.0015886
7570,-0.0040682,0.0019011,0.0014803
7697,-0.0040316,0.0016989,0.0014983
7698,-0.0040308,0.0017793,0.0015247
7699,-0.0040272,0.0018605,0.0015494
7826,-0.0039841,0.0016578,0.0015642
7827,-0.0039851,0.0017387,0.0015913
7828,-0.0039836,0.0018202,0.001617
7957,-0.0039335,0.0016172,0.0016282
7958,-0.0039371,0.0016984,0.0016562
7959,-0.0039376,0.0017803,0.0016827
7960,-0.003935,0.0018624,0.0017076
8088,-0.0038806,0.0015767,0.0016904
8089,-0.0038864,0.0016585,0.0017192
8090,-0.0038894,0.0017407,0.0017467
8091,-0.0038887,0.0018233,0.0017725
8666,-0.0037599,-0.0044338,-0.00089563
8667,-0.0037976,-0.0043931,-0.00082996
8668,-0.0038337,-0.0043506,-0.00076535
8669,-0.0038673,-0.0043063,-0.00070094
8798,-0.0037118,-0.0044784,-0.00082773
8799,-0.003749,-0.0044371,-0.00076165
8800,-0.0037841,-0.0043938,-0.00069653
8801,-0.0038167,-0.0043483,-0.0006315
9422,-0.0033154,0.0019009,0.0024523
9423,-0.0033102,0.0019873,0.0024739
9424,-0.0033022,0.0020741,0.0024918
9557,-0.0032484,0.0018712,0.0024963
9558,-0.0032451,0.0019575,0.00252
9559,-0.0032387,0.0020443,0.0025395
9693,-0.0031774,0.0019286,0.0025626
9694,-0.0031727,0.0020154,0.0025838
10014,-0.0031672,-0.0047899,-0.00027472
10015,-0.0031952,-0.0047466,-0.00020749
10016,-0.0032224,-0.0047005,-0.00014273
10151,-0.003068,-0.0048583,-0.00028997
10152,-0.0030958,-0.0048166,-0.00022145
10153,-0.0031228,-0.0047734,-0.00015491
10154,-0.003149,-0.0047278,-9.0096e-05
10224,-0.0027346,0.0004644,0.0020565
10225,-0.0027158,0.00055068,0.0020608
10231,-0.0027877,0.0010064,0.0023082
10232,-0.0028054,0.001072,0.002364
10233,-0.0028197,0.0011433,0.0024115
10289,-0.0029966,-0.0048846,-0.00023863
10290,-0.0030232,-0.0048424,-0.00017098
10291,-0.0030492,-0.0047989,-0.00010481
10363,-0.0026487,0.0005273,0.0020847
10364,-0.0026407,0.00061363,0.0020995
10369,-0.0027107,0.00099077,0.0023241
10370,-0.002728,0.0010545,0.0023828
10371,-0.002743,0.0011215,0.0024357
10501,-0.0025794,0.00050501,0.002104
10502,-0.0025705,0.00059219,0.0021164
10508,-0.00265,0.0010392,0.0023981
10509,-0.0026643,0.0011029,0.0024534
10662,-0.0026554,0.0021849,0.0029072
10802,-0.0025822,0.0021622,0.0029352
10803,-0.002579,0.0022499,0.0029569
10942,-0.002508,0.0021401,0.0029611
10943,-0.0025063,0.0022275,0.0029854
10944,-0.0025033,0.0023158,0.003007
11082,-0.0024332,0.0021184,0.0029854
11083,-0.002433,0.0022057,0.0030122
11224,-0.0023591,0.0021845,0.0030372
11627,-0.001978,0.00050674,0.0022017
