"vtkOriginalPointIds","Points:0","Points:1","Points:2"
3974,-0.0044531,-0.0021275,-0.0032746
3975,-0.0044911,-0.0020724,-0.0032351
4086,-0.0044316,-0.0021804,-0.0032061
4087,-0.0044701,-0.0021252,-0.0031664
4088,-0.0045079,-0.0020659,-0.0031292
4198,-0.0044158,-0.0022331,-0.0031382
4199,-0.0044537,-0.0021781,-0.0030983
4200,-0.0044916,-0.0021192,-0.00306
4201,-0.0045284,-0.0020567,-0.003023
4312,-0.0044412,-0.0022291,-0.0030312
4313,-0.004478,-0.0021707,-0.0029919
5731,-0.0040284,-0.0031695,-0.0026033
5853,-0.004012,-0.0032168,-0.0025371
5854,-0.0040527,-0.0031715,-0.00248
5975,-0.0039512,-0.003306,-0.002527
5976,-0.0039942,-0.003263,-0.0024691
5977,-0.0040356,-0.0032187,-0.0024119
5978,-0.0040749,-0.003173,-0.0023554
6098,-0.0039347,-0.0033522,-0.0024589
6099,-0.0039769,-0.0033092,-0.0024004
6100,-0.0040183,-0.0032656,-0.002343
6101,-0.0040588,-0.003221,-0.0022868
6223,-0.0039611,-0.003356,-0.0023325
6224,-0.0040024,-0.0033126,-0.0022748
6225,-0.0040432,-0.0032684,-0.0022182
7304,-0.0044113,0.0013632,0.0011573
7305,-0.00442,0.0014364,0.0011989
7306,-0.0044287,0.0015099,0.0012401
7431,-0.0043509,0.0012567,0.0011761
7432,-0.0043614,0.0013283,0.0012199
7433,-0.0043721,0.0014003,0.001263
7434,-0.0043826,0.0014726,0.0013052
7435,-0.0043926,0.0015459,0.0013467
7560,-0.0042963,0.0012246,0.0012347
7561,-0.0043085,0.0012948,0.00128
7562,-0.004321,0.0013653,0.0013248
7563,-0.0043331,0.0014366,0.0013684
7564,-0.0043447,0.0015088,0.001411
7615,-0.003638,-0.0039704,-0.0018317
7690,-0.0042519,0.0012629,0.0013376
7691,-0.0042659,0.0013319,0.0013838
7692,-0.0042797,0.0014017,0.0014288
7743,-0.0035722,-0.004045,-0.0018415
7744,-0.0036174,-0.004012,-0.0017712
7745,-0.0036615,-0.0039779,-0.0016999
7746,-0.0037047,-0.0039424,-0.0016292
7874,-0.0035506,-0.0040857,-0.0017822
7875,-0.0035966,-0.0040529,-0.0017119
7876,-0.0036415,-0.0040194,-0.0016403
7877,-0.0036849,-0.0039847,-0.0015691
7878,-0.0037273,-0.0039486,-0.0014989
8005,-0.0035286,-0.0041264,-0.0017229
8006,-0.0035753,-0.0040941,-0.0016531
8007,-0.0036205,-0.0040611,-0.0015816
8008,-0.003664,-0.0040271,-0.0015099
8009,-0.0037059,-0.0039912,-0.0014395
8137,-0.0035528,-0.0041357,-0.0015944
8138,-0.003598,-0.0041031,-0.0015235
8139,-0.0036412,-0.0040692,-0.0014519
8269,-0.0035733,-0.0041451,-0.0014667
8749,-0.0038891,0.0017308,0.002198
8750,-0.0039012,0.0018075,0.0022447
8751,-0.0039099,0.0018868,0.0022876
8881,-0.0038167,0.0017047,0.002239
8882,-0.0038299,0.0017802,0.0022877
8883,-0.0038404,0.0018582,0.002333
8884,-0.0038478,0.0019385,0.0023746
9014,-0.0037421,0.0016803,0.0022773
9015,-0.0037564,0.0017543,0.002328
9016,-0.0037683,0.0018315,0.0023752
9017,-0.0037772,0.0019113,0.0024187
9150,-0.0036936,0.001807,0.0024141
9151,-0.0037039,0.0018862,0.0024597
9333,-0.0032999,-0.0044904,-0.0010681
9334,-0.0033384,-0.0044597,-0.00099379
9466,-0.0031793,-0.0045883,-0.0011637
9468,-0.0032577,-0.0045323,-0.0010194
9469,-0.0032956,-0.0045018,-0.00094558
9471,-0.0033677,-0.0044322,-0.0007968
9601,-0.0031367,-0.0046305,-0.0011175
9602,-0.0031756,-0.0046032,-0.0010448
9603,-0.0032137,-0.0045742,-0.00097139
9604,-0.0032506,-0.0045434,-0.00089759
9605,-0.0032863,-0.0045101,-0.00082365
9606,-0.0033209,-0.0044738,-0.00074892
9738,-0.0031312,-0.0046443,-0.00099856
9739,-0.003168,-0.0046153,-0.00092471
9740,-0.0032039,-0.0045842,-0.00085085
9741,-0.0032384,-0.0045504,-0.00077677
9742,-0.003272,-0.0045139,-0.00070186
9829,-0.0033319,0.0020254,0.00275
9876,-0.0031205,-0.0046546,-0.00088018
9877,-0.0031553,-0.0046233,-0.00080599
9878,-0.0031889,-0.0045893,-0.00073139
9879,-0.0032212,-0.0045524,-0.00065616
9965,-0.0032393,0.0019311,0.002728
9966,-0.0032486,0.0020087,0.0027744
9967,-0.0032563,0.0020879,0.0028174
9968,-0.0032623,0.0021685,0.0028568
10102,-0.003154,0.0019161,0.0027477
10103,-0.0031642,0.0019926,0.002796
10104,-0.003173,0.0020709,0.0028415
10105,-0.0031801,0.0021508,0.002883
10224,-0.0029106,0.00079044,0.0021258
10225,-0.00288,0.00088139,0.0021016
10240,-0.0030684,0.0019013,0.0027658
10241,-0.0030792,0.0019769,0.0028157
10242,-0.0030886,0.0020549,0.0028626
10243,-0.0030966,0.0021343,0.0029059
10362,-0.0028363,0.0007676,0.0021664
10363,-0.0028074,0.00085853,0.0021449
10364,-0.0027856,0.00095662,0.0021267
10371,-0.0028517,0.0015036,0.0023063
10372,-0.0028767,0.0015386,0.0023911
10378,-0.0029821,0.0018876,0.0027816
10379,-0.0029933,0.0019624,0.0028327
10380,-0.0030033,0.0020397,0.0028812
10381,-0.0030122,0.0021187,0.0029265
10500,-0.0027602,0.00074577,0.0022019
10501,-0.0027328,0.00083702,0.0021816
10502,-0.0027114,0.0009354,0.0021627
10509,-0.0027639,0.0015124,0.0023032
10510,-0.0027883,0.0015449,0.002391
10511,-0.0028114,0.00158,0.0024765
10512,-0.0028324,0.0016221,0.0025558
10517,-0.0029065,0.0019496,0.0028468
10518,-0.0029173,0.0020259,0.0028972
10640,-0.002683,0.00072425,0.0022337
10649,-0.0026762,0.0015195,0.0022992
10650,-0.0026998,0.0015519,0.0023878
10651,-0.0027225,0.0015837,0.0024767
10652,-0.0027434,0.0016213,0.0025597
10653,-0.0027619,0.001669,0.002632
10791,-0.0026321,0.0015877,0.0024717
10792,-0.002653,0.001623,0.0025572
10793,-0.0026721,0.0016667,0.0026335
10988,-0.002682,-0.0049066,-0.0004859
10989,-0.0027082,-0.0048733,-0.00040471
10990,-0.0027334,-0.004837,-0.00032371
11129,-0.0026143,-0.00494,-0.00045247
11130,-0.0026395,-0.0049065,-0.00037075
11131,-0.0026642,-0.0048702,-0.00028913
11270,-0.0025451,-0.0049731,-0.00042037
11271,-0.0025691,-0.0049394,-0.00033805
11272,-0.0025931,-0.0049032,-0.00025569
11273,-0.0026166,-0.004864,-0.00017345
11411,-0.0024748,-0.0050065,-0.00038957
11412,-0.0024979,-0.0049728,-0.00030626
11413,-0.002521,-0.0049366,-0.00022304
11627,-0.0020555,0.00088816,0.0022751
11768,-0.0019704,0.00086873,0.0022864
11769,-0.0019545,0.00096748,0.0022509
11775,-0.0019645,0.0015128,0.0023169
11776,-0.0019874,0.0015622,0.0023985
11777,-0.0020121,0.0016058,0.0024841
11784,-0.0021493,0.0020152,0.0030185
11910,-0.0018847,0.00084707,0.0022928
11911,-0.0018676,0.00094479,0.0022541
11912,-0.0018524,0.0010462,0.0022177
11917,-0.0018727,0.0014947,0.002313
11918,-0.0018969,0.0015495,0.0023921
11919,-0.0019223,0.0015979,0.002476
11920,-0.0019475,0.0016449,0.0025614
11925,-0.0020492,0.0019396,0.0029534
11926,-0.0020643,0.0020081,0.0030222
11927,-0.0020786,0.0020793,0.0030875
12054,-0.0017806,0.00092085,0.0022532
12062,-0.0018336,0.0015875,0.0024741
12063,-0.0018597,0.0016378,0.0025587
12068,-0.0019644,0.0019341,0.002955
12069,-0.0019796,0.0020016,0.0030257
12070,-0.0019941,0.0020718,0.0030929
12071,-0.0020081,0.0021436,0.0031569
12211,-0.00188,0.0019283,0.002958
12212,-0.0018955,0.0019956,0.0030295
12213,-0.0019102,0.0020648,0.0030984
12214,-0.0019242,0.0021359,0.0031638
12354,-0.0017962,0.001922,0.0029632
12355,-0.0018119,0.0019894,0.0030345
12356,-0.0018267,0.0020581,0.0031042
12408,-0.0019943,-0.0052039,9.2304e-06
12409,-0.002007,-0.0051575,9.5311e-05
12410,-0.0020187,-0.0051067,0.00017955
12550,-0.0019039,-0.0052943,-4.0798e-05
12551,-0.0019166,-0.0052521,4.7872e-05
12552,-0.001928,-0.0052049,0.00013475
12553,-0.0019382,-0.0051529,0.00021965
12694,-0.0018379,-0.0053022,8.7197e-05
12695,-0.001848,-0.0052543,0.00017492
12696,-0.0018566,-0.005201,0.00026053
12839,-0.0017664,-0.0053048,0.0002146
12840,-0.0017735,-0.0052504,0.00030081
13296,-0.0015803,-0.0032476,0.0013239
13439,-0.0014636,-0.0033383,0.0012846
13440,-0.0014928,-0.0032405,0.0013058
13441,-0.0014852,-0.003166,0.0013639
13499,-0.0011006,0.0016283,0.0028821
13500,-0.0011195,0.0016971,0.0029443
13501,-0.0011376,0.0017646,0.0030092
13583,-0.0013475,-0.0033508,0.001302
13584,-0.0013745,-0.0032449,0.0013052
13585,-0.0013719,-0.0031637,0.0013536
13642,-0.0010075,0.0015344,0.0028534
13643,-0.0010256,0.0016069,0.0029098
13644,-0.0010436,0.0016768,0.0029698
13645,-0.0010609,0.0017452,0.0030328
13646,-0.0010767,0.0018138,0.0030962
13729,-0.0012357,-0.0031801,0.0013624
13739,-0.0012166,-0.0026555,0.0023672
13740,-0.0012102,-0.002559,0.0024074
13787,-0.00095203,0.0015826,0.0029392
13788,-0.00096869,0.0016541,0.0029966
13789,-0.00098484,0.0017238,0.0030572
13790,-0.00099971,0.0017934,0.0031186
13867,-0.0011102,-0.0040222,0.0015452
13868,-0.001108,-0.0039077,0.0015507
13884,-0.0011345,-0.0026903,0.0024233
13885,-0.0011299,-0.0025925,0.0024648
13932,-0.00087949,0.0015556,0.0029703
13933,-0.0008945,0.0016288,0.0030247
13934,-0.00090918,0.0017002,0.0030822
13935,-0.00092292,0.0017711,0.0031411
14012,-0.0010248,-0.0040797,0.0016019
14013,-0.001023,-0.0039643,0.0016144
14014,-0.0010165,-0.0038427,0.0016067
14029,-0.0010524,-0.0027253,0.0024784
14030,-0.0010504,-0.0026269,0.0025224
14031,-0.0010418,-0.0025232,0.002555
14078,-0.00082066,0.0016016,0.0030527
14079,-0.00083374,0.0016747,0.0031071
14159,-0.0009358,-0.0040241,0.0016732
14160,-0.00092906,-0.0038987,0.0016722
14317,-0.00079831,-0.0029774,0.0021529
14318,-0.00081666,-0.0029594,0.0022913
14463,-0.00070339,-0.0029716,0.0021387
14464,-0.00071866,-0.002959,0.0022914
14465,-0.00073954,-0.0029339,0.0024211
14601,-0.00059306,-0.0036681,0.0017142
14602,-0.00057401,-0.0035384,0.0016309
14609,-0.00061061,-0.0029681,0.0021083
14610,-0.0006225,-0.0029551,0.0022763
14611,-0.00064028,-0.0029382,0.0024237
14742,-0.00054712,-0.0043834,0.001752
14743,-0.00055241,-0.0042839,0.0018119
14747,-0.00050166,-0.0037251,0.0017618
14748,-0.00048398,-0.0035883,0.0016825
14888,-0.00043943,-0.004436,0.0017382
14889,-0.00044673,-0.0043462,0.0018104
14890,-0.0004484,-0.0042317,0.0018593
14893,-0.0004079,-0.0037923,0.0018039
14894,-0.00039307,-0.0036468,0.001731
15036,-0.00033798,-0.0044023,0.0017893
15393,-0.00015909,0.00099871,0.0031434
15494,-5.8213e-05,-0.0029464,0.0023827
15495,-6.4379e-05,-0.0029424,0.0025605
15532,-8.1384e-05,0.00016914,0.0033633
15533,-7.9761e-05,0.00025301,0.0033185
15534,-7.8173e-05,0.00033924,0.0032789
15541,-8.1233e-05,0.00094338,0.0031509
15542,-8.0391e-05,0.0010235,0.0031566
15643,3.6241e-05,-0.0029434,0.0024849
15681,5.2395e-06,0.00021276,0.0033433
15682,5.2338e-06,0.00029712,0.0033014
15683,5.366e-06,0.00038427,0.0032647
15689,2.3773e-06,0.00089828,0.0031552
15690,1.3418e-06,0.00097633,0.0031563
15691,2.3499e-07,0.0010537,0.003165
15828,9.1768e-05,0.00016925,0.0033624
15829,9.0069e-05,0.00025313,0.0033176
15830,8.8706e-05,0.00033952,0.0032782
15837,8.5082e-05,0.00094221,0.0031535
15838,8.1996e-05,0.0010226,0.0031586
15976,0.00017543,0.00020718,0.0033258
15977,0.00017252,0.00029271,0.0032837
16377,0.00050206,-0.0029434,0.0023705
16509,0.00071818,-0.0042847,0.0017929
16522,0.0005859,-0.0029576,0.0022206
16523,0.00059891,-0.0029389,0.0023875
16654,0.0008162,-0.0043275,0.0017299
16655,0.00081834,-0.0042192,0.0017772
16659,0.00074071,-0.0036722,0.0016953
16668,0.00068113,-0.0029549,0.0022376
16669,0.00069778,-0.0029326,0.0023868
16799,0.00091098,-0.0043608,0.0016523
16800,0.00091454,-0.0042653,0.0017099
16804,0.00086025,-0.0037447,0.0017014
16805,0.00082746,-0.0036223,0.001638
16814,0.00077778,-0.0029526,0.0022438
16949,0.000977,-0.0038178,0.0016826
16950,0.00094737,-0.0036925,0.0016373
16951,0.000916,-0.0035763,0.0015759
17096,0.0010356,-0.0036435,0.0015665
17097,0.0010083,-0.003531,0.0015089
17254,0.0011,-0.0027104,0.0024247
17255,0.0010939,-0.002612,0.0024722
17306,0.00085446,0.0018258,0.0032274
17360,0.0014102,-0.0057657,0.00016334
17361,0.0014142,-0.0057245,0.00025787
17362,0.0014159,-0.005677,0.00034953
17398,0.0011834,-0.0027658,0.0023103
17399,0.0011813,-0.0026744,0.0023668
17400,0.0011719,-0.0025762,0.0024114
17450,0.00092104,0.0017795,0.0031466
17451,0.0009322,0.0018499,0.0032069
17452,0.00094227,0.0019202,0.0032674
17453,0.00095141,0.0019912,0.0033275
17504,0.0014895,-0.0057458,4.7103e-05
17505,0.0014971,-0.0057114,0.00014227
17506,0.001502,-0.0056696,0.00023582
17507,0.0015046,-0.0056217,0.00032645
17508,0.0015049,-0.005568,0.00041267
17526,0.0013633,-0.0040628,0.0014393
17527,0.0013574,-0.003958,0.0014542
17528,0.0013503,-0.0038471,0.0014521
17544,0.0012625,-0.0026381,0.0023078
17545,0.001251,-0.0025409,0.0023507
17594,0.00098438,0.0017338,0.0030606
17595,0.00099779,0.0018033,0.003123
17596,0.00101,0.0018727,0.0031857
17597,0.0010208,0.0019421,0.0032483
17649,0.0015724,-0.0056904,2.414e-05
17650,0.0015809,-0.0056551,0.00011821
17651,0.0015867,-0.005613,0.00021036
17652,0.0015901,-0.0055648,0.00029939
17653,0.001591,-0.0055105,0.00038419
17671,0.0014485,-0.0040111,0.0013789
17672,0.0014421,-0.0039081,0.0013897
17679,0.0014833,-0.003189,0.0013008
17740,0.0010749,0.0018254,0.0030993
17741,0.0010879,0.0018939,0.0031643
17742,0.0010994,0.0019627,0.0032291
17794,0.0016621,-0.0055986,9.1578e-05
17795,0.0016688,-0.0055561,0.00018171
17796,0.0016728,-0.0055073,0.00026863
17822,0.0016098,-0.0032737,0.0012527
17823,0.0015897,-0.0031912,0.0013124
17884,0.0011525,0.0018458,0.003076
17885,0.0011661,0.0019137,0.0031432
17886,0.0011782,0.0019819,0.00321
17939,0.0017483,-0.0054995,0.00015006
17966,0.0016925,-0.0032787,0.0012749
17967,0.0016724,-0.0031971,0.00134
17968,0.0016348,-0.0031318,0.0014254
18110,0.0017643,-0.0032796,0.001308
18111,0.0017509,-0.0031964,0.0013754
18112,0.0017233,-0.0031255,0.0014559
19320,0.0019753,0.0020278,0.0030158
19321,0.0019897,0.0020961,0.0030855
19322,0.0020034,0.0021661,0.0031525
19368,0.002371,-0.0051411,-0.00052889
19369,0.0023884,-0.0051106,-0.00045079
19452,0.0018539,0.0014396,0.002234
19453,0.001872,0.0015087,0.0022972
19454,0.0018939,0.0015676,0.002374
19462,0.0020595,0.002034,0.0030122
19463,0.0020737,0.0021032,0.00308
19464,0.0020872,0.0021739,0.0031451
19510,0.0024379,-0.0051041,-0.00055343
19511,0.0024561,-0.0050728,-0.00047707
19512,0.0024753,-0.0050402,-0.00040112
19587,0.0019917,0.00079294,0.0022888
19588,0.0019719,0.00088507,0.0022532
19594,0.0019468,0.0014616,0.0022401
19595,0.0019625,0.0015284,0.0023025
19596,0.001983,0.0015825,0.0023807
