"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4079,-0.0049462,-0.0022326,-0.0034194
4080,-0.004975,-0.0021882,-0.003367
4081,-0.005002,-0.0021421,-0.0033166
4191,-0.0049418,-0.0022874,-0.0033677
4192,-0.00497,-0.0022418,-0.0033145
4193,-0.004997,-0.0021944,-0.0032631
4194,-0.005023,-0.0021459,-0.0032129
4303,-0.0049102,-0.0023874,-0.0033713
4304,-0.0049395,-0.0023435,-0.0033154
4305,-0.0049675,-0.0022971,-0.0032614
4306,-0.0049948,-0.0022489,-0.0032091
4307,-0.0050221,-0.0021993,-0.0031578
4417,-0.0049075,-0.0024429,-0.0033201
4418,-0.0049366,-0.0023991,-0.003263
4419,-0.0049646,-0.0023522,-0.0032079
4420,-0.0049927,-0.0023036,-0.0031547
4421,-0.0050214,-0.0022539,-0.0031024
4534,-0.0049311,-0.0024532,-0.003211
4535,-0.0049593,-0.0024063,-0.0031545
4536,-0.0049885,-0.0023578,-0.0031001
4651,-0.0049527,-0.0024596,-0.0031017
4652,-0.0049826,-0.0024117,-0.0030452
5730,-0.0048488,-0.0030031,-0.0026628
5731,-0.0048819,-0.0029614,-0.0025983
5851,-0.0047984,-0.0030992,-0.0026669
5852,-0.0048318,-0.0030591,-0.0026019
5853,-0.0048654,-0.0030181,-0.002537
5854,-0.0048989,-0.0029754,-0.0024716
5974,-0.0047797,-0.0031544,-0.0026063
5975,-0.0048134,-0.0031149,-0.0025404
5976,-0.0048475,-0.0030744,-0.0024751
5977,-0.004882,-0.0030324,-0.0024097
6097,-0.0047608,-0.0032097,-0.0025455
6098,-0.004795,-0.0031709,-0.0024791
6099,-0.0048296,-0.0031307,-0.0024133
6100,-0.0048644,-0.0030893,-0.0023475
6221,-0.0047427,-0.0032657,-0.0024848
6222,-0.0047776,-0.0032273,-0.0024181
6223,-0.0048123,-0.0031874,-0.0023517
7358,-0.004541,-0.0037653,-0.0019502
7359,-0.0045803,-0.0037286,-0.0018773
7486,-0.0044676,-0.0038616,-0.0019642
7487,-0.004507,-0.0038259,-0.0018923
7488,-0.0045455,-0.0037883,-0.001819
7489,-0.0045834,-0.0037492,-0.0017446
7615,-0.0044306,-0.0039233,-0.0019048
7616,-0.0044695,-0.0038871,-0.0018329
7617,-0.0045076,-0.0038483,-0.0017594
7618,-0.0045455,-0.0038079,-0.0016846
7619,-0.004582,-0.0037674,-0.0016091
7744,-0.004391,-0.0039844,-0.0018439
7745,-0.0044296,-0.0039474,-0.0017717
7746,-0.0044677,-0.0039076,-0.0016981
7747,-0.0045056,-0.0038666,-0.0016237
7876,-0.004388,-0.0040059,-0.0017093
7877,-0.0044262,-0.0039659,-0.001636
8088,-0.004167,0.0016006,0.0016937
8089,-0.0041559,0.0016796,0.0017243
8090,-0.0041435,0.0017598,0.0017532
8218,-0.0041188,0.0014803,0.0017116
8219,-0.0041103,0.0015582,0.0017455
8220,-0.0041012,0.0016374,0.001778
8221,-0.0040902,0.0017178,0.0018083
8349,-0.0040588,0.001439,0.0017588
8350,-0.0040516,0.0015167,0.0017948
8351,-0.0040435,0.0015959,0.0018289
8352,-0.004034,0.0016764,0.001861
8353,-0.004023,0.001758,0.0018907
8482,-0.0039904,0.0014769,0.0018412
8483,-0.0039832,0.0015558,0.0018771
8484,-0.003975,0.0016361,0.0019109
8485,-0.0039653,0.0017176,0.0019424
8535,-0.0042527,-0.004146,-0.0011874
8613,-0.0039258,0.00144,0.0018837
8614,-0.0039206,0.0015178,0.0019228
8615,-0.0039136,0.0015975,0.0019585
8616,-0.0039051,0.0016785,0.0019918
8665,-0.0040931,-0.0043165,-0.00134
8666,-0.0041283,-0.0042784,-0.0012657
8667,-0.0041631,-0.0042376,-0.001195
8668,-0.0041972,-0.004195,-0.0011259
8797,-0.0040387,-0.0043641,-0.0012826
8798,-0.0040734,-0.0043263,-0.0012073
8799,-0.004107,-0.0042859,-0.0011352
8800,-0.0041399,-0.0042439,-0.001065
8801,-0.0041727,-0.0042008,-0.00099433
8930,-0.0039817,-0.0044113,-0.0012276
8931,-0.004016,-0.0043739,-0.0011513
8932,-0.0040488,-0.0043343,-0.0010774
8933,-0.0040809,-0.004293,-0.001005
8934,-0.0041132,-0.0042505,-0.0009332
9064,-0.0039207,-0.0044563,-0.0011744
9065,-0.0039552,-0.0044204,-0.0010969
9066,-0.003988,-0.0043818,-0.0010207
9067,-0.0040201,-0.0043415,-0.00094618
9068,-0.0040522,-0.0042998,-0.00087209
9199,-0.0038903,-0.0044642,-0.0010429
9200,-0.0039239,-0.0044273,-0.00096522
9201,-0.0039564,-0.0043881,-0.00088892
9288,-0.0035127,0.0020084,0.0023795
9289,-0.0035013,0.0020936,0.0024033
9423,-0.0034439,0.0019767,0.0024202
9424,-0.0034335,0.0020619,0.0024447
9425,-0.0034222,0.0021471,0.0024673
9557,-0.0033816,0.0018622,0.0024313
9558,-0.0033731,0.0019465,0.0024585
9559,-0.0033635,0.0020315,0.0024835
9560,-0.0033534,0.0021167,0.0025074
9692,-0.0033071,0.0018342,0.0024652
9693,-0.0033002,0.0019176,0.0024945
9694,-0.0032917,0.0020023,0.0025206
9695,-0.0032824,0.0020875,0.0025449
9830,-0.0032181,0.0019746,0.0025554
10095,-0.0030516,0.0013172,0.0021884
10096,-0.0030566,0.0013703,0.0022485
10097,-0.003062,0.0014239,0.0023079
10226,-0.0029806,0.00080558,0.0019211
10227,-0.0029641,0.00088484,0.001933
10233,-0.0029639,0.0013089,0.0021991
10234,-0.0029685,0.0013631,0.0022569
10235,-0.0029746,0.0014154,0.0023173
10290,-0.0032865,-0.004741,-0.00066242
10291,-0.0033154,-0.0047003,-0.00058507
10292,-0.0033447,-0.0046594,-0.00050835
10293,-0.0033736,-0.0046186,-0.00043191
10363,-0.0029241,0.00070473,0.0019572
10364,-0.0029002,0.00078616,0.0019484
10365,-0.0028826,0.00086731,0.0019564
10366,-0.0028729,0.00094684,0.0019808
10371,-0.0028753,0.001302,0.0022081
10372,-0.0028794,0.0013578,0.0022626
10373,-0.0028861,0.0014093,0.0023227
10427,-0.0031782,-0.0048077,-0.00070115
10428,-0.0032052,-0.0047663,-0.0006232
10429,-0.0032326,-0.0047253,-0.00054562
10430,-0.0032607,-0.0046842,-0.0004684
10431,-0.0032889,-0.0046435,-0.00039146
10501,-0.0028429,0.0006831,0.0019863
10502,-0.0028189,0.00076652,0.0019741
