"vtkOriginalPointIds","Points:0","Points:1","Points:2"
3971,-0.0048579,-0.0020646,-0.0033715
3972,-0.0048974,-0.002001,-0.0033236
3973,-0.004938,-0.0019385,-0.0032786
3974,-0.0049793,-0.0018786,-0.0032365
4082,-0.0048064,-0.0022059,-0.0033521
4083,-0.0048459,-0.0021445,-0.0033031
4084,-0.0048849,-0.0020831,-0.0032558
4085,-0.0049235,-0.0020223,-0.0032103
4086,-0.0049622,-0.0019631,-0.0031665
4087,-0.0050004,-0.0019064,-0.0031237
4194,-0.0047933,-0.0022809,-0.0032835
4195,-0.0048328,-0.0022212,-0.0032347
4196,-0.0048717,-0.0021618,-0.0031873
4197,-0.0049099,-0.0021031,-0.0031408
4198,-0.0049474,-0.0020452,-0.0030953
4199,-0.0049843,-0.0019885,-0.0030506
4307,-0.0047802,-0.0023539,-0.0032154
4308,-0.0048199,-0.0022955,-0.0031662
4309,-0.0048592,-0.0022379,-0.003118
4310,-0.0048974,-0.0021809,-0.0030703
4311,-0.0049344,-0.0021242,-0.0030233
4312,-0.0049701,-0.0020679,-0.0029772
4421,-0.0047688,-0.0024262,-0.0031472
4422,-0.004808,-0.0023688,-0.0030973
4423,-0.0048472,-0.0023122,-0.0030484
4424,-0.0048858,-0.0022562,-0.0029998
4425,-0.0049225,-0.0022004,-0.0029517
4426,-0.0049574,-0.0021445,-0.0029041
4539,-0.0048358,-0.0023854,-0.0029781
4540,-0.0048742,-0.0023299,-0.0029287
4541,-0.004911,-0.0022745,-0.0028795
5612,-0.0047064,-0.0030076,-0.002348
5613,-0.0047442,-0.002956,-0.0022915
5734,-0.0046492,-0.0031213,-0.002334
5735,-0.0046884,-0.0030717,-0.0022763
5736,-0.0047264,-0.0030207,-0.0022191
5854,-0.0045464,-0.0032776,-0.0023801
5855,-0.004589,-0.0032309,-0.0023212
5856,-0.0046303,-0.0031831,-0.0022627
5857,-0.0046702,-0.0031343,-0.0022043
5858,-0.0047087,-0.0030841,-0.0021464
5859,-0.0047463,-0.0030325,-0.0020892
5978,-0.0045694,-0.0032913,-0.00225
5979,-0.0046111,-0.0032439,-0.0021909
5980,-0.0046513,-0.0031958,-0.0021319
5981,-0.0046902,-0.0031464,-0.0020732
5982,-0.0047279,-0.0030956,-0.0020152
5983,-0.0047647,-0.0030438,-0.0019582
