"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4082,-0.0043027,-0.002458,-0.0032342
4083,-0.0043395,-0.0024086,-0.0031879
4194,-0.0042964,-0.0025077,-0.0031733
4195,-0.0043333,-0.0024576,-0.0031265
4196,-0.0043699,-0.002405,-0.0030802
4307,-0.0042916,-0.0025569,-0.0031122
4308,-0.0043286,-0.0025065,-0.0030647
4309,-0.004365,-0.0024533,-0.003018
4310,-0.0044015,-0.0023976,-0.0029727
5484,-0.0040339,-0.0032067,-0.0026887
5485,-0.0040771,-0.0031588,-0.0026351
5486,-0.0041196,-0.0031105,-0.0025828
5606,-0.0040211,-0.0032501,-0.002625
5607,-0.0040654,-0.0032031,-0.0025716
5608,-0.0041089,-0.0031555,-0.0025192
5609,-0.0041513,-0.0031069,-0.0024676
5729,-0.0040077,-0.0032936,-0.0025608
5730,-0.0040532,-0.0032475,-0.0025074
5731,-0.0040983,-0.0032008,-0.0024551
7229,-0.0038017,-0.0038249,-0.0018586
7230,-0.003847,-0.0037867,-0.0018029
7231,-0.0038909,-0.0037474,-0.0017475
7232,-0.0039335,-0.0037067,-0.0016917
7356,-0.0037411,-0.0039018,-0.0018544
7357,-0.0037875,-0.0038652,-0.0017973
7358,-0.0038324,-0.0038271,-0.0017409
7359,-0.0038758,-0.0037877,-0.0016848
7360,-0.0039184,-0.003747,-0.0016285
7486,-0.0037708,-0.0039063,-0.0017365
7487,-0.0038155,-0.003868,-0.0016791
7488,-0.0038587,-0.003828,-0.0016222
7489,-0.0039013,-0.0037868,-0.0015655
7615,-0.0037522,-0.0039469,-0.001676
7616,-0.0037969,-0.0039084,-0.0016176
8086,-0.0041895,0.0015179,0.0017409
8087,-0.0041949,0.001592,0.0017805
8088,-0.0041982,0.0016679,0.0018186
8089,-0.0041992,0.001745,0.0018548
8217,-0.0041315,0.0014819,0.0017956
8218,-0.0041388,0.0015554,0.0018371
8219,-0.0041437,0.0016306,0.001877
8220,-0.0041465,0.0017076,0.0019149
8348,-0.0040696,0.0014471,0.0018461
8349,-0.004079,0.0015202,0.0018898
8350,-0.004086,0.0015948,0.001932
8351,-0.0040905,0.0016712,0.001972
8481,-0.0040153,0.001487,0.0019379
8482,-0.0040246,0.0015608,0.0019829
9150,-0.0037074,0.0017991,0.0024163
9151,-0.0037078,0.0018786,0.0024529
9152,-0.0037058,0.0019591,0.0024861
9284,-0.0036337,0.0017742,0.0024563
9285,-0.0036355,0.0018524,0.0024949
9286,-0.0036347,0.001932,0.0025297
9419,-0.0035576,0.0017512,0.0024931
9420,-0.0035605,0.0018279,0.0025335
9421,-0.0035609,0.0019066,0.0025699
9468,-0.0033662,-0.0044538,-0.00089391
9555,-0.0034835,0.0018048,0.002569
9556,-0.0034848,0.0018826,0.0026065
9600,-0.0032078,-0.0045898,-0.0010542
9601,-0.0032463,-0.0045587,-0.0009857
9602,-0.0032837,-0.0045267,-0.00091821
9603,-0.0033195,-0.0044933,-0.00085054
9604,-0.0033542,-0.0044584,-0.00078292
9736,-0.0031624,-0.004628,-0.0010104
9737,-0.0031991,-0.0045979,-0.00094301
9738,-0.0032352,-0.004566,-0.00087501
9739,-0.0032705,-0.0045324,-0.00080757
9873,-0.0031154,-0.004666,-0.00096746
9874,-0.0031502,-0.004636,-0.00090042
9875,-0.0031847,-0.004604,-0.00083266
9876,-0.0032189,-0.0045699,-0.00076564
10369,-0.0028657,0.0013545,0.0022064
10370,-0.0028783,0.0014091,0.0022639
10380,-0.0030024,0.0019931,0.0028859
10381,-0.0030052,0.0020715,0.0029239
10382,-0.0030071,0.0021512,0.0029592
10501,-0.0028363,0.00080363,0.0022393
10502,-0.0028102,0.00089372,0.0022123
10507,-0.0027806,0.0013515,0.0022122
10508,-0.0027919,0.0014106,0.0022652
10509,-0.0028075,0.0014544,0.0023359
10510,-0.0028255,0.0014889,0.0024171
10518,-0.0029184,0.001975,0.0029069
10519,-0.0029223,0.0020526,0.002947
10520,-0.002925,0.002132,0.0029838
10521,-0.0029272,0.0022126,0.0030186
10641,-0.0027575,0.00078418,0.0022757
10642,-0.0027316,0.00087405,0.0022446
10648,-0.0027053,0.0014091,0.0022667
10649,-0.0027198,0.0014562,0.0023334
10658,-0.0028334,0.001958,0.0029254
10659,-0.0028383,0.002035,0.0029673
10660,-0.0028421,0.0021139,0.0030058
10661,-0.0028449,0.0021942,0.0030422
10799,-0.0027534,0.0020189,0.0029848
10800,-0.0027581,0.0020972,0.0030253
11486,-0.0022115,0.00085405,0.0023178
11492,-0.0021783,0.0014132,0.0023003
11547,-0.002373,-0.0051136,-0.00062539
11548,-0.0023886,-0.0050792,-0.00054657
11549,-0.0024053,-0.0050432,-0.00046924
11550,-0.0024226,-0.0050052,-0.00039381
11627,-0.0021243,0.00083551,0.0023265
11634,-0.0020984,0.0014565,0.0023531
11635,-0.0021153,0.001503,0.0024325
11636,-0.0021348,0.0015392,0.0025247
11687,-0.0022859,-0.0051761,-0.00068459
11688,-0.0022993,-0.0051441,-0.00059965
