"vtkOriginalPointIds","Points:0","Points:1","Points:2"
3738,-0.0047525,-0.0023129,-0.0039392
3847,-0.004716,-0.0023946,-0.0039673
3848,-0.0047406,-0.0023664,-0.0039044
3849,-0.0047675,-0.0023367,-0.0038436
3850,-0.0047968,-0.002306,-0.0037876
3851,-0.0048272,-0.0022745,-0.0037348
3958,-0.0046902,-0.0024864,-0.0039778
3959,-0.0047129,-0.0024547,-0.0039178
3960,-0.0047366,-0.0024229,-0.0038628
3961,-0.0047634,-0.0023924,-0.0038032
3962,-0.0047928,-0.0023623,-0.0037449
3963,-0.0048241,-0.0023313,-0.0036892
3964,-0.0048557,-0.0022973,-0.0036344
4070,-0.0046817,-0.0025453,-0.0039494
4071,-0.0047066,-0.0025135,-0.0038807
4072,-0.004733,-0.0024815,-0.0038181
4073,-0.0047603,-0.0024507,-0.0037588
4074,-0.0047897,-0.0024205,-0.0037003
4075,-0.0048207,-0.0023889,-0.003643
4076,-0.0048521,-0.0023545,-0.0035862
4077,-0.0048841,-0.0023165,-0.0035296
4182,-0.0046733,-0.0025995,-0.003907
4183,-0.0046987,-0.0025683,-0.0038396
4184,-0.0047262,-0.0025378,-0.0037741
4185,-0.004755,-0.0025077,-0.0037123
4186,-0.0047854,-0.0024773,-0.0036531
4187,-0.0048167,-0.0024453,-0.0035947
4188,-0.0048485,-0.0024109,-0.0035367
4189,-0.0048806,-0.0023726,-0.0034792
4295,-0.0046623,-0.0026535,-0.0038595
4296,-0.0046882,-0.0026222,-0.0037937
4297,-0.0047173,-0.0025918,-0.0037283
4298,-0.0047485,-0.0025618,-0.0036649
4299,-0.0047807,-0.0025316,-0.0036038
4300,-0.0048126,-0.0024999,-0.0035447
4301,-0.0048452,-0.0024658,-0.0034865
4302,-0.0048784,-0.0024283,-0.0034286
4409,-0.0046492,-0.0027072,-0.00381
4410,-0.0046762,-0.0026752,-0.0037442
4411,-0.0047071,-0.0026436,-0.0036796
4412,-0.0047409,-0.0026129,-0.0036158
4413,-0.0047751,-0.0025835,-0.0035536
4414,-0.0048084,-0.002553,-0.0034938
4415,-0.0048422,-0.0025194,-0.0034356
4416,-0.0048759,-0.0024829,-0.0033779
4417,-0.0049075,-0.0024429,-0.0033201
4525,-0.0046336,-0.0027592,-0.0037601
4526,-0.0046615,-0.0027254,-0.0036936
4527,-0.0046943,-0.0026932,-0.003629
4528,-0.0047311,-0.0026632,-0.0035655
4529,-0.0047683,-0.0026351,-0.0035031
4530,-0.0048037,-0.0026053,-0.003443
4531,-0.004838,-0.0025726,-0.0033848
4532,-0.0048715,-0.0025368,-0.0033272
4641,-0.0046159,-0.0028096,-0.0037102
4642,-0.0046448,-0.0027743,-0.0036428
4643,-0.0046797,-0.0027422,-0.0035779
4644,-0.00472,-0.0027146,-0.0035151
4645,-0.0047602,-0.0026879,-0.0034533
4646,-0.0047975,-0.0026582,-0.0033931
4647,-0.0048322,-0.0026257,-0.0033344
4648,-0.0048652,-0.0025902,-0.0032765
4758,-0.0046006,-0.002862,-0.0036602
4759,-0.0046313,-0.0028269,-0.0035924
4760,-0.0046684,-0.0027958,-0.0035278
4761,-0.0047105,-0.0027694,-0.0034655
4762,-0.004752,-0.0027429,-0.0034041
4763,-0.0047898,-0.0027126,-0.0033434
4764,-0.0048249,-0.0026795,-0.003284
4765,-0.0048582,-0.0026434,-0.0032258
4876,-0.0045916,-0.0029189,-0.0036107
4877,-0.0046243,-0.0028853,-0.0035431
4878,-0.0046623,-0.0028552,-0.0034786
4879,-0.0047033,-0.0028276,-0.0034164
4880,-0.0047432,-0.0027991,-0.0033546
4881,-0.0047806,-0.0027679,-0.0032933
4882,-0.0048166,-0.0027341,-0.0032335
4883,-0.0048508,-0.0026972,-0.0031751
4994,-0.0045872,-0.0029802,-0.0035614
4995,-0.0046219,-0.0029478,-0.0034945
4996,-0.0046588,-0.0029174,-0.0034296
4997,-0.0046966,-0.0028874,-0.0033664
4998,-0.0047337,-0.0028562,-0.0033037
4999,-0.0047709,-0.0028239,-0.0032423
5000,-0.0048083,-0.0027894,-0.0031825
