"vtkOriginalPointIds","Points:0","Points:1","Points:2"
3744,-0.0049606,-0.0021535,-0.0035769
3745,-0.0049929,-0.002103,-0.0035255
3746,-0.0050229,-0.0020512,-0.0034751
3852,-0.0048774,-0.0023197,-0.0036365
3853,-0.0049068,-0.0022693,-0.0035827
3854,-0.0049391,-0.0022202,-0.0035303
3855,-0.0049714,-0.0021703,-0.0034801
3856,-0.0050008,-0.0021189,-0.0034303
3857,-0.0050272,-0.0020644,-0.0033814
3858,-0.0050509,-0.002007,-0.0033333
3859,-0.0050745,-0.0019476,-0.0032862
3963,-0.0048329,-0.002435,-0.0036429
3964,-0.0048581,-0.0023839,-0.0035879
3965,-0.0048866,-0.0023341,-0.0035337
3966,-0.0049174,-0.0022851,-0.0034808
3967,-0.004949,-0.0022359,-0.0034294
3968,-0.0049791,-0.0021847,-0.0033794
3969,-0.0050071,-0.0021312,-0.0033305
3970,-0.0050332,-0.0020748,-0.003282
3971,-0.005058,-0.0020159,-0.0032344
3972,-0.0050829,-0.0019558,-0.0031879
4074,-0.0047915,-0.0025467,-0.003652
4075,-0.004816,-0.0024981,-0.0035948
4076,-0.0048417,-0.0024488,-0.0035387
4077,-0.0048685,-0.0023992,-0.0034834
4078,-0.0048976,-0.0023499,-0.0034287
4079,-0.004928,-0.0023002,-0.0033758
4080,-0.0049588,-0.0022495,-0.0033247
4081,-0.0049884,-0.0021968,-0.0032751
4082,-0.0050161,-0.0021409,-0.0032264
4083,-0.0050423,-0.0020832,-0.0031783
4084,-0.005068,-0.0020248,-0.0031318
4085,-0.0050926,-0.0019662,-0.0030865
4086,-0.005116,-0.0019084,-0.003042
4187,-0.0048003,-0.0025623,-0.0035461
4188,-0.0048262,-0.0025142,-0.0034888
4189,-0.0048528,-0.0024652,-0.0034319
4190,-0.0048805,-0.0024152,-0.0033755
4191,-0.0049099,-0.0023652,-0.0033207
4192,-0.0049406,-0.0023143,-0.003268
4193,-0.0049707,-0.0022614,-0.0032173
4194,-0.004999,-0.0022062,-0.0031676
4195,-0.005026,-0.0021498,-0.0031191
4196,-0.0050523,-0.0020932,-0.0030721
4197,-0.0050774,-0.0020366,-0.003026
4198,-0.0051011,-0.00198,-0.0029808
4199,-0.0051237,-0.0019247,-0.0029359
4301,-0.0048121,-0.0025808,-0.0034376
4302,-0.004839,-0.0025319,-0.0033796
4303,-0.0048663,-0.002482,-0.0033218
4304,-0.0048949,-0.0024315,-0.0032653
4305,-0.0049245,-0.0023799,-0.0032109
4306,-0.0049537,-0.0023265,-0.0031585
4307,-0.0049817,-0.0022718,-0.0031077
4308,-0.0050092,-0.0022168,-0.0030582
4309,-0.0050361,-0.0021617,-0.0030104
4310,-0.0050616,-0.0021065,-0.0029635
4311,-0.0050858,-0.0020512,-0.0029172
4312,-0.0051088,-0.0019966,-0.0028715
4313,-0.0051305,-0.0019428,-0.0028265
4415,-0.0047991,-0.0026483,-0.0033856
4416,-0.0048266,-0.0025995,-0.0033267
4417,-0.004854,-0.0025497,-0.003268
4418,-0.004882,-0.0024989,-0.0032102
4419,-0.0049103,-0.0024468,-0.0031545
4420,-0.0049381,-0.0023932,-0.0031006
4421,-0.0049654,-0.0023388,-0.0030483
