"vtkOriginalPointIds","Points:0","Points:1","Points:2"
3857,-0.0051438,-0.0020217,-0.0033497
3968,-0.0051189,-0.0021145,-0.0033411
4079,-0.005092,-0.0022149,-0.0033397
4080,-0.0051208,-0.0021667,-0.0032856
4081,-0.0051503,-0.0021172,-0.0032334
4082,-0.0051783,-0.0020675,-0.003183
4191,-0.0050925,-0.0022726,-0.0032855
4192,-0.0051215,-0.0022232,-0.0032308
4193,-0.0051503,-0.0021726,-0.0031786
4194,-0.0051783,-0.0021215,-0.0031279
4195,-0.0052045,-0.0020705,-0.0030783
4303,-0.0050638,-0.0023799,-0.0032886
4304,-0.0050925,-0.0023318,-0.0032315
4305,-0.0051213,-0.0022816,-0.0031765
4306,-0.00515,-0.0022303,-0.0031238
4307,-0.0051784,-0.0021784,-0.0030726
4308,-0.0052059,-0.0021263,-0.0030226
4417,-0.0050635,-0.0024383,-0.0032347
4418,-0.0050917,-0.0023903,-0.003177
4419,-0.0051201,-0.0023398,-0.0031215
4420,-0.0051492,-0.0022883,-0.0030682
4421,-0.0051785,-0.0022362,-0.0030162
4422,-0.0052066,-0.0021836,-0.0029652
4535,-0.0051171,-0.002397,-0.0030666
4536,-0.0051466,-0.002346,-0.0030124
4537,-0.0051764,-0.0022942,-0.002959
4538,-0.0052045,-0.0022416,-0.0029063
4539,-0.0052304,-0.0021885,-0.0028544
4651,-0.0051132,-0.0024539,-0.003012
4652,-0.0051429,-0.0024034,-0.002956
4654,-0.0052004,-0.0022997,-0.0028467
5733,-0.0051111,-0.0028814,-0.0023677
5734,-0.0051392,-0.0028317,-0.0023033
5855,-0.0050973,-0.0029394,-0.0023065
5856,-0.005126,-0.0028901,-0.0022415
5857,-0.0051538,-0.0028399,-0.0021779
5977,-0.0050521,-0.0030448,-0.0023105
5978,-0.0050829,-0.0029978,-0.0022446
5979,-0.0051123,-0.0029491,-0.0021791
5980,-0.0051406,-0.0028993,-0.0021151
5981,-0.0051681,-0.002849,-0.0020527
6099,-0.0050038,-0.0031472,-0.0023147
6100,-0.0050361,-0.0031025,-0.0022487
6101,-0.0050674,-0.0030563,-0.0021824
6102,-0.0050975,-0.0030083,-0.0021167
6103,-0.0051266,-0.0029588,-0.0020527
6224,-0.0050194,-0.0031602,-0.0021866
6225,-0.005051,-0.0031145,-0.00212
6226,-0.0050816,-0.0030669,-0.0020546
6349,-0.0050341,-0.0031722,-0.0020576
7435,-0.0043446,0.0014678,0.0012745
7436,-0.0043309,0.0015449,0.0012998
