"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4651,-0.0044384,-0.0027988,-0.0033174
4652,-0.0044651,-0.0027346,-0.0032652
4653,-0.0044907,-0.0026698,-0.0032149
4654,-0.0045167,-0.0026051,-0.0031665
4655,-0.0045434,-0.0025404,-0.0031197
4764,-0.0043004,-0.0031157,-0.0034732
4765,-0.0043301,-0.0030511,-0.0034144
4766,-0.004361,-0.0029877,-0.0033572
4767,-0.004392,-0.002925,-0.0033016
4768,-0.0044224,-0.0028626,-0.0032471
4769,-0.0044508,-0.0027992,-0.003194
4770,-0.0044778,-0.0027348,-0.0031431
4771,-0.0045044,-0.0026701,-0.0030934
4772,-0.0045307,-0.0026054,-0.0030452
4773,-0.0045563,-0.0025403,-0.0029981
4881,-0.0042507,-0.0032384,-0.0034642
4882,-0.0042804,-0.0031747,-0.0034043
4883,-0.0043103,-0.0031115,-0.0033451
4884,-0.0043414,-0.0030487,-0.0032872
4885,-0.0043734,-0.0029863,-0.0032308
4886,-0.0044049,-0.0029241,-0.003176
4887,-0.0044349,-0.0028612,-0.0031228
4888,-0.0044632,-0.0027975,-0.0030712
4889,-0.0044905,-0.0027331,-0.0030206
4890,-0.004517,-0.0026686,-0.0029712
4891,-0.0045423,-0.0026036,-0.002923
4892,-0.0045669,-0.002538,-0.0028753
4999,-0.0042295,-0.003295,-0.0033948
5000,-0.0042592,-0.0032326,-0.0033343
5001,-0.0042892,-0.0031706,-0.0032748
5002,-0.0043209,-0.0031087,-0.0032166
5003,-0.0043535,-0.0030468,-0.0031596
5004,-0.0043859,-0.002985,-0.0031044
5005,-0.0044169,-0.0029225,-0.0030509
5006,-0.0044463,-0.0028591,-0.0029987
5007,-0.0044743,-0.0027951,-0.0029477
5008,-0.0045013,-0.0027308,-0.0028974
5009,-0.004527,-0.0026661,-0.0028479
5010,-0.0045516,-0.0026007,-0.0027992
5011,-0.0045757,-0.0025349,-0.0027507
5118,-0.0041758,-0.0034125,-0.0033872
5119,-0.0042073,-0.0033514,-0.0033251
5120,-0.0042376,-0.0032902,-0.0032639
5121,-0.004268,-0.0032291,-0.0032039
5122,-0.0043001,-0.0031683,-0.0031451
5123,-0.0043334,-0.0031074,-0.0030878
5124,-0.0043663,-0.0030458,-0.0030323
5125,-0.004398,-0.0029835,-0.0029784
5126,-0.0044281,-0.0029201,-0.0029258
5127,-0.0044567,-0.0028563,-0.0028738
5128,-0.0044843,-0.0027924,-0.0028228
5129,-0.0045105,-0.002728,-0.0027725
5130,-0.0045354,-0.0026628,-0.0027229
5239,-0.0041527,-0.0034677,-0.0033178
5240,-0.0041851,-0.0034077,-0.003255
5241,-0.0042163,-0.0033474,-0.0031931
5242,-0.0042476,-0.0032875,-0.0031324
5243,-0.0042801,-0.0032279,-0.003073
5244,-0.0043137,-0.003168,-0.0030154
