"vtkOriginalPointIds","Points:0","Points:1","Points:2"
4417,-0.0046142,-0.0024452,-0.0037986
4418,-0.0046336,-0.0023915,-0.0037323
4419,-0.0046525,-0.0023368,-0.0036686
4420,-0.0046707,-0.0022809,-0.0036083
4531,-0.0045582,-0.0026236,-0.0038824
4532,-0.0045765,-0.0025723,-0.0038116
4533,-0.0045952,-0.0025199,-0.0037432
4534,-0.0046151,-0.0024667,-0.0036762
4535,-0.0046348,-0.0024123,-0.0036104
4536,-0.0046535,-0.0023566,-0.0035477
4537,-0.0046734,-0.0023012,-0.0034879
4538,-0.0046958,-0.0022471,-0.0034312
4539,-0.0047187,-0.0021932,-0.0033766
4646,-0.0045169,-0.0027479,-0.003898
4647,-0.0045365,-0.0026976,-0.0038249
4648,-0.004556,-0.0026461,-0.0037536
4649,-0.0045754,-0.0025939,-0.0036847
4650,-0.0045957,-0.0025413,-0.0036169
4651,-0.0046162,-0.0024877,-0.0035502
4652,-0.004636,-0.0024327,-0.0034858
4653,-0.0046564,-0.0023777,-0.0034241
4654,-0.0046783,-0.0023236,-0.0033656
4655,-0.0047007,-0.0022699,-0.0033094
4656,-0.004721,-0.0022155,-0.0032536
4763,-0.0044922,-0.0028209,-0.0038371
4764,-0.0045127,-0.00277,-0.0037645
4765,-0.0045332,-0.0027185,-0.0036929
4766,-0.0045537,-0.0026667,-0.003623
4767,-0.0045747,-0.0026145,-0.0035547
4768,-0.0045965,-0.0025616,-0.0034875
4769,-0.0046174,-0.0025075,-0.0034219
4770,-0.0046379,-0.0024528,-0.0033596
4771,-0.0046589,-0.0023986,-0.0032995
4772,-0.0046804,-0.0023448,-0.0032415
4773,-0.0047005,-0.0022904,-0.0031844
4774,-0.0047188,-0.0022352,-0.0031273
4775,-0.0047373,-0.0021796,-0.0030704
4881,-0.0044665,-0.0028922,-0.0037732
4882,-0.0044869,-0.0028414,-0.0037007
4883,-0.0045079,-0.0027904,-0.0036294
4884,-0.0045297,-0.002739,-0.0035593
4885,-0.0045522,-0.0026871,-0.0034905
4886,-0.0045749,-0.0026344,-0.0034232
4887,-0.0045967,-0.0025808,-0.0033575
4888,-0.0046175,-0.0025267,-0.0032943
4889,-0.0046384,-0.0024727,-0.0032332
4890,-0.0046596,-0.0024188,-0.0031737
4891,-0.0046802,-0.0023645,-0.0031153
4892,-0.0046992,-0.0023094,-0.0030572
4893,-0.0047179,-0.0022536,-0.0029992
4894,-0.0047373,-0.0021974,-0.0029417
4999,-0.0044396,-0.0029631,-0.0037068
5000,-0.0044601,-0.0029128,-0.0036344
5001,-0.0044816,-0.0028623,-0.0035637
5002,-0.0045045,-0.0028114,-0.003494
5003,-0.0045283,-0.0027597,-0.0034252
5004,-0.0045517,-0.0027072,-0.0033576
5005,-0.0045739,-0.0026539,-0.0032917
5006,-0.0045951,-0.0026,-0.0032277
5007,-0.0046166,-0.0025463,-0.0031661
5008,-0.0046386,-0.0024925,-0.0031057
5009,-0.0046599,-0.002438,-0.003046
5010,-0.0046798,-0.0023826,-0.0029867
5011,-0.0046989,-0.0023264,-0.0029277
5012,-0.0047183,-0.0022698,-0.0028693
5013,-0.004738,-0.0022126,-0.0028114
5119,-0.0044118,-0.0030347,-0.0036387
5120,-0.0044334,-0.0029849,-0.0035665
5121,-0.0044555,-0.0029348,-0.0034961
5122,-0.0044791,-0.0028842,-0.0034269
5123,-0.0045036,-0.0028327,-0.0033582
5124,-0.0045273,-0.0027801,-0.0032905
5125,-0.0045498,-0.0027266,-0.0032245
5126,-0.0045718,-0.002673,-0.0031602
5127,-0.0045941,-0.0026193,-0.0030976
5128,-0.0046171,-0.0025654,-0.0030363
5129,-0.0046395,-0.0025107,-0.0029757
5130,-0.0046603,-0.0024549,-0.0029153
5131,-0.00468,-0.0023983,-0.0028554
5132,-0.0046996,-0.0023412,-0.0027962
5133,-0.0047191,-0.0022836,-0.0027376
5240,-0.004384,-0.0031068,-0.0035697
5241,-0.0044067,-0.0030573,-0.0034977
5242,-0.0044297,-0.0030074,-0.0034272
5243,-0.0044538,-0.002957,-0.0033579
5244,-0.0044784,-0.0029056,-0.0032896
5245,-0.0045023,-0.0028528,-0.0032219
5246,-0.0045254,-0.0027991,-0.0031558
5247,-0.0045481,-0.002745,-0.0030912
5248,-0.0045715,-0.0026911,-0.0030278
5249,-0.0045954,-0.0026372,-0.0029657
5250,-0.0046185,-0.0025823,-0.0029041
5251,-0.00464,-0.0025262,-0.0028429
5252,-0.0046603,-0.0024692,-0.0027821
5253,-0.0046804,-0.0024118,-0.0027223
5254,-0.0047002,-0.0023539,-0.0026633
5255,-0.0047189,-0.0022951,-0.0026048
5360,-0.0043559,-0.0031786,-0.0035002
5361,-0.0043795,-0.0031294,-0.0034279
5362,-0.0044033,-0.0030795,-0.0033572
5363,-0.0044277,-0.0030289,-0.0032875
5364,-0.0044525,-0.0029774,-0.0032191
5365,-0.0044774,-0.0029247,-0.003152
5366,-0.0045014,-0.0028709,-0.0030859
5367,-0.004525,-0.0028165,-0.0030209
5368,-0.0045489,-0.0027622,-0.0029569
5369,-0.0045732,-0.0027077,-0.0028938
5370,-0.0045969,-0.0026528,-0.0028315
5371,-0.004619,-0.0025966,-0.0027696
5372,-0.00464,-0.0025394,-0.0027082
5373,-0.0046608,-0.0024817,-0.0026478
5374,-0.0046811,-0.0024235,-0.0025881
5375,-0.0047004,-0.0023645,-0.0025289
5481,-0.0043268,-0.0032498,-0.0034295
5482,-0.0043516,-0.0032011,-0.0033573
5483,-0.0043759,-0.0031509,-0.0032864
5484,-0.0044005,-0.0030997,-0.0032165
5485,-0.0044257,-0.0030478,-0.0031477
5486,-0.0044512,-0.002995,-0.0030805
5487,-0.0044766,-0.0029415,-0.0030147
5488,-0.0045014,-0.0028872,-0.0029496
5489,-0.004526,-0.0028327,-0.0028849
5490,-0.0045505,-0.0027779,-0.0028209
5491,-0.0045745,-0.0027225,-0.0027579
5492,-0.0045975,-0.0026662,-0.0026955
5493,-0.0046197,-0.002609,-0.0026338
5494,-0.0046412,-0.0025512,-0.0025726
5495,-0.0046622,-0.0024927,-0.0025121
5496,-0.0046817,-0.0024334,-0.0024521
5497,-0.0046989,-0.0023729,-0.0023926
5603,-0.0042962,-0.0033201,-0.0033572
5604,-0.0043225,-0.0032719,-0.0032855
5605,-0.0043473,-0.0032215,-0.0032148
5606,-0.0043721,-0.0031696,-0.0031449
5607,-0.0043972,-0.0031169,-0.0030756
5608,-0.0044227,-0.0030635,-0.0030078
5609,-0.0044492,-0.0030101,-0.0029419
5610,-0.0044758,-0.0029565,-0.0028767
5611,-0.0045017,-0.0029024,-0.0028115
5612,-0.0045268,-0.0028476,-0.0027467
5613,-0.0045513,-0.0027919,-0.002683
5614,-0.0045752,-0.0027352,-0.0026204
5615,-0.0045981,-0.0026777,-0.0025584
5616,-0.0046204,-0.0026198,-0.0024967
5617,-0.004642,-0.0025611,-0.0024353
5618,-0.0046619,-0.0025013,-0.0023744
5619,-0.0046794,-0.0024405,-0.0023144
5726,-0.004264,-0.0033895,-0.0032831
5727,-0.0042921,-0.0033415,-0.0032125
5728,-0.0043174,-0.0032906,-0.0031421
5729,-0.0043423,-0.0032382,-0.0030722
5730,-0.0043672,-0.0031846,-0.0030027
5731,-0.0043924,-0.0031304,-0.0029342
5732,-0.004419,-0.0030769,-0.0028675
5733,-0.004447,-0.003024,-0.0028021
5734,-0.0044746,-0.0029704,-0.0027368
5735,-0.0045008,-0.0029158,-0.0026717
5736,-0.0045261,-0.0028599,-0.0026073
5737,-0.0045508,-0.002803,-0.0025441
5738,-0.0045745,-0.0027453,-0.0024818
5739,-0.0045971,-0.002687,-0.0024195
5740,-0.0046189,-0.0026281,-0.0023576
5741,-0.0046396,-0.0025682,-0.0022963
5742,-0.004658,-0.0025074,-0.002236
5743,-0.0046741,-0.0024454,-0.0021764
5849,-0.0042601,-0.0034087,-0.0031379
5850,-0.0042861,-0.0033576,-0.0030678
5851,-0.0043112,-0.003305,-0.0029979
5852,-0.0043364,-0.003251,-0.0029284
5853,-0.0043618,-0.0031967,-0.0028596
5854,-0.0043885,-0.0031432,-0.0027922
5855,-0.0044167,-0.0030902,-0.0027263
5856,-0.0044452,-0.0030367,-0.002661
5857,-0.0044724,-0.0029822,-0.0025957
5858,-0.0044985,-0.0029262,-0.0025308
5859,-0.0045236,-0.0028691,-0.0024668
5860,-0.0045479,-0.0028113,-0.0024038
5861,-0.0045712,-0.002753,-0.0023413
5862,-0.0045937,-0.0026939,-0.002279
5863,-0.0046151,-0.0026342,-0.0022176
5864,-0.004635,-0.0025737,-0.0021571
5865,-0.0046524,-0.0025118,-0.0020974
5972,-0.0042272,-0.0034734,-0.003061
5973,-0.004254,-0.0034223,-0.002991
5974,-0.0042799,-0.0033699,-0.0029214
5975,-0.0043058,-0.0033165,-0.0028522
5976,-0.0043322,-0.0032629,-0.0027833
5977,-0.0043592,-0.0032093,-0.0027156
5978,-0.004387,-0.0031555,-0.0026494
5979,-0.004415,-0.0031016,-0.002584
5980,-0.0044423,-0.003047,-0.0025185
5981,-0.0044684,-0.002991,-0.0024531
5982,-0.0044937,-0.0029337,-0.0023883
5983,-0.0045185,-0.0028757,-0.0023245
5984,-0.0045435,-0.0028177,-0.0022617
5985,-0.0045676,-0.002759,-0.0021995
5986,-0.0045906,-0.0026998,-0.002138
5987,-0.0046118,-0.0026397,-0.0020775
6096,-0.0042215,-0.0034853,-0.0029117
6097,-0.0042485,-0.0034336,-0.0028423
6098,-0.0042758,-0.0033812,-0.0027733
6099,-0.0043034,-0.0033283,-0.002705
6100,-0.0043312,-0.0032747,-0.0026377
6101,-0.0043586,-0.0032206,-0.0025715
6102,-0.0043856,-0.0031662,-0.0025055
6103,-0.004412,-0.0031113,-0.0024393
6104,-0.0044375,-0.003055,-0.0023734
6105,-0.0044622,-0.0029973,-0.0023082
6106,-0.0044873,-0.0029391,-0.0022437
6107,-0.004514,-0.0028813,-0.0021806
6108,-0.0045412,-0.0028237,-0.0021187
6109,-0.0045665,-0.0027653,-0.0020576
6110,-0.0045892,-0.0027056,-0.0019972
6221,-0.0042167,-0.0034964,-0.0027607
6222,-0.0042454,-0.0034448,-0.0026923
6223,-0.0042743,-0.0033923,-0.0026249
6224,-0.004303,-0.003339,-0.0025583
6225,-0.0043307,-0.0032852,-0.0024921
6226,-0.0043574,-0.0032312,-0.0024254
6227,-0.004383,-0.003176,-0.0023584
6228,-0.0044078,-0.0031192,-0.0022919
6229,-0.0044321,-0.0030611,-0.0022262
6230,-0.0044575,-0.0030029,-0.0021615
6231,-0.0044852,-0.0029454,-0.0020984
6232,-0.0045145,-0.0028884,-0.0020369
6233,-0.0045422,-0.0028307,-0.0019763
6345,-0.004184,-0.0035583,-0.0026774
6346,-0.004214,-0.0035074,-0.0026098
6347,-0.0042443,-0.0034552,-0.0025433
6348,-0.0042739,-0.0034023,-0.0024773
6349,-0.0043023,-0.0033495,-0.0024109
6350,-0.0043295,-0.003296,-0.0023436
6351,-0.0043556,-0.0032409,-0.002276
6352,-0.0043809,-0.003184,-0.002209
6353,-0.0044059,-0.0031263,-0.0021432
6354,-0.0044319,-0.0030686,-0.0020788
6355,-0.0044599,-0.0030112,-0.002016
6356,-0.0044892,-0.002954,-0.0019547
6471,-0.0041824,-0.0035697,-0.0025261
6472,-0.0042138,-0.0035176,-0.0024604
6473,-0.0042443,-0.0034653,-0.0023946
6474,-0.0042735,-0.0034131,-0.0023278
6475,-0.0043019,-0.0033602,-0.0022599
6476,-0.0043298,-0.0033056,-0.0021922
6477,-0.0043567,-0.0032495,-0.0021254
6478,-0.0043832,-0.0031928,-0.00206
