"vtkOriginalPointIds","Points:0","Points:1","Points:2"
3743,-0.0046692,-0.0022843,-0.0038126
3744,-0.004703,-0.0022218,-0.0037646
3852,-0.0046187,-0.0024182,-0.0037958
3853,-0.0046537,-0.0023572,-0.0037457
3854,-0.0046882,-0.0022969,-0.0036963
3855,-0.0047215,-0.0022367,-0.0036461
3964,-0.0046009,-0.0024876,-0.0037289
3965,-0.0046364,-0.0024287,-0.0036777
3966,-0.0046711,-0.00237,-0.0036267
3967,-0.0047061,-0.0023116,-0.0035747
3968,-0.0047418,-0.0022517,-0.0035231
3969,-0.0047795,-0.0021907,-0.0034721
4076,-0.0045829,-0.0025569,-0.003662
4077,-0.0046183,-0.0024999,-0.0036099
4078,-0.0046542,-0.002443,-0.0035572
4079,-0.0046907,-0.0023852,-0.0035046
4080,-0.0047281,-0.0023266,-0.0034529
4081,-0.004767,-0.0022668,-0.0034022
4082,-0.0048064,-0.0022059,-0.0033521
4083,-0.0048459,-0.0021445,-0.0033031
4187,-0.0045282,-0.0026814,-0.0036501
4188,-0.0045655,-0.0026267,-0.0035966
4189,-0.004602,-0.0025714,-0.0035433
4190,-0.0046384,-0.0025151,-0.0034901
4191,-0.0046757,-0.0024581,-0.0034373
4192,-0.0047141,-0.0023998,-0.0033852
4193,-0.0047534,-0.0023407,-0.0033338
4194,-0.0047933,-0.0022809,-0.0032835
4195,-0.0048328,-0.0022212,-0.0032347
4196,-0.0048717,-0.0021618,-0.0031873
4197,-0.0049099,-0.0021031,-0.0031408
4300,-0.0045118,-0.0027502,-0.0035871
4301,-0.0045503,-0.0026966,-0.0035328
4302,-0.0045877,-0.002642,-0.0034789
4303,-0.0046248,-0.0025863,-0.003425
4304,-0.0046626,-0.0025295,-0.0033714
4305,-0.0047012,-0.0024716,-0.0033184
4306,-0.0047404,-0.0024128,-0.0032662
4307,-0.0047802,-0.0023539,-0.0032154
4308,-0.0048199,-0.0022955,-0.0031662
4309,-0.0048592,-0.0022379,-0.003118
4310,-0.0048974,-0.0021809,-0.0030703
4414,-0.0044966,-0.002819,-0.0035254
4415,-0.0045362,-0.0027656,-0.0034704
4416,-0.0045752,-0.0027113,-0.0034156
4417,-0.0046136,-0.002656,-0.0033608
4418,-0.0046521,-0.0025999,-0.0033061
4419,-0.0046908,-0.0025426,-0.0032519
4420,-0.0047298,-0.0024845,-0.0031988
4421,-0.0047688,-0.0024262,-0.0031472
4422,-0.004808,-0.0023688,-0.0030973
4423,-0.0048472,-0.0023122,-0.0030484
4424,-0.0048858,-0.0022562,-0.0029998
4531,-0.0045222,-0.0028332,-0.0034082
4532,-0.0045629,-0.002779,-0.0033523
4533,-0.0046027,-0.0027242,-0.0032966
4534,-0.0046423,-0.0026688,-0.0032409
4535,-0.0046818,-0.0026126,-0.0031858
4536,-0.0047209,-0.0025558,-0.0031315
4537,-0.0047591,-0.0024985,-0.0030791
4538,-0.0047973,-0.0024414,-0.0030281
4539,-0.0048358,-0.0023854,-0.0029781
4540,-0.0048742,-0.0023299,-0.0029287
4647,-0.0045072,-0.0028983,-0.0033454
4648,-0.0045493,-0.0028449,-0.0032883
4649,-0.0045903,-0.0027908,-0.0032317
4650,-0.0046313,-0.0027364,-0.0031755
4651,-0.0046721,-0.0026815,-0.0031198
4652,-0.0047121,-0.0026261,-0.0030648
4653,-0.0047506,-0.00257,-0.0030114
4654,-0.004788,-0.0025135,-0.0029593
4655,-0.0048254,-0.0024576,-0.0029082
4765,-0.0045339,-0.002909,-0.0032235
4766,-0.0045762,-0.0028561,-0.0031662
4767,-0.0046181,-0.0028027,-0.0031095
4768,-0.0046601,-0.0027492,-0.0030536
4769,-0.0047015,-0.0026951,-0.0029986
4770,-0.0047413,-0.0026402,-0.0029441
4771,-0.004779,-0.0025844,-0.0028908
4772,-0.0048156,-0.0025289,-0.0028387
4884,-0.0045598,-0.0029197,-0.0031
4885,-0.0046025,-0.0028678,-0.003043
4886,-0.0046454,-0.0028157,-0.0029872
4887,-0.0046881,-0.0027628,-0.002932
4888,-0.0047294,-0.0027089,-0.002877
4889,-0.0047682,-0.0026542,-0.0028228
5004,-0.0046283,-0.002881,-0.0029206
5005,-0.0046721,-0.0028293,-0.0028652
5006,-0.0047143,-0.0027765,-0.0028099
6470,-0.0042863,-0.0037025,-0.0022053
6471,-0.0043353,-0.003661,-0.0021433
6472,-0.0043833,-0.0036186,-0.0020817
6473,-0.0044295,-0.0035752,-0.0020202
6593,-0.0041571,-0.0038404,-0.0022566
6594,-0.0042082,-0.0038011,-0.002194
6595,-0.0042583,-0.0037605,-0.0021318
6596,-0.0043077,-0.0037191,-0.0020702
6597,-0.0043558,-0.0036772,-0.0020087
6598,-0.004402,-0.0036345,-0.0019467
6718,-0.004127,-0.0038967,-0.0021827
6719,-0.0041796,-0.0038586,-0.0021199
6720,-0.0042305,-0.0038186,-0.0020576
6721,-0.0042797,-0.0037775,-0.0019962
6722,-0.0043274,-0.0037359,-0.001935
6723,-0.0043737,-0.0036937,-0.001873
6724,-0.0044188,-0.0036502,-0.0018104
6843,-0.0040419,-0.0039886,-0.0021711
6844,-0.0040971,-0.0039528,-0.0021084
6845,-0.0041507,-0.0039156,-0.0020452
